"peak_index","seqnames","start","end","width","strand","name"
65792,"chr12",99233584,99234603,1020,"*","chr12:99233584-99234603"
65815,"chr12",99305970,99306766,797,"*","chr12:99305970-99306766"
65817,"chr12",99319370,99319834,465,"*","chr12:99319370-99319834"
65842,"chr12",99380992,99381322,331,"*","chr12:99380992-99381322"
65845,"chr12",99392885,99394115,1231,"*","chr12:99392885-99394115"
65871,"chr12",99529252,99530620,1369,"*","chr12:99529252-99530620"
65878,"chr12",99560891,99561742,852,"*","chr12:99560891-99561742"
65903,"chr12",99685683,99686555,873,"*","chr12:99685683-99686555"
65936,"chr12",99873788,99874401,614,"*","chr12:99873788-99874401"
65953,"chr12",99940672,99941302,631,"*","chr12:99940672-99941302"
65954,"chr12",99941854,99942061,208,"*","chr12:99941854-99942061"
65962,"chr12",99965113,99965500,388,"*","chr12:99965113-99965500"
65989,"chr12",100143916,100144829,914,"*","chr12:100143916-100144829"
66046,"chr12",100361429,100361982,554,"*","chr12:100361429-100361982"
66063,"chr12",100422247,100422975,729,"*","chr12:100422247-100422975"
66073,"chr12",100456514,100457012,499,"*","chr12:100456514-100457012"
66094,"chr12",100516129,100516724,596,"*","chr12:100516129-100516724"
66117,"chr12",100622980,100623607,628,"*","chr12:100622980-100623607"
66120,"chr12",100633361,100633677,317,"*","chr12:100633361-100633677"
66122,"chr12",100639828,100640341,514,"*","chr12:100639828-100640341"
66134,"chr12",100753756,100754235,480,"*","chr12:100753756-100754235"
66176,"chr12",100936283,100937270,988,"*","chr12:100936283-100937270"
66194,"chr12",100994352,100994670,319,"*","chr12:100994352-100994670"
66205,"chr12",101010456,101010932,477,"*","chr12:101010456-101010932"
66208,"chr12",101015979,101016507,529,"*","chr12:101015979-101016507"
66230,"chr12",101577494,101578230,737,"*","chr12:101577494-101578230"
66254,"chr12",101811408,101811684,277,"*","chr12:101811408-101811684"
66259,"chr12",101832442,101833466,1025,"*","chr12:101832442-101833466"
66260,"chr12",101834048,101834279,232,"*","chr12:101834048-101834279"
66268,"chr12",101912593,101913667,1075,"*","chr12:101912593-101913667"
66288,"chr12",102064926,102065233,308,"*","chr12:102064926-102065233"
66328,"chr12",102295385,102295890,506,"*","chr12:102295385-102295890"
66334,"chr12",102319328,102320456,1129,"*","chr12:102319328-102320456"
66389,"chr12",102462460,102462761,302,"*","chr12:102462460-102462761"
66407,"chr12",102555075,102555567,493,"*","chr12:102555075-102555567"
66419,"chr12",102594802,102595514,713,"*","chr12:102594802-102595514"
66431,"chr12",102627138,102627382,245,"*","chr12:102627138-102627382"
66446,"chr12",102666679,102667140,462,"*","chr12:102666679-102667140"
66503,"chr12",102929894,102930298,405,"*","chr12:102929894-102930298"
66539,"chr12",103216063,103216787,725,"*","chr12:103216063-103216787"
66541,"chr12",103223354,103223660,307,"*","chr12:103223354-103223660"
66561,"chr12",103300511,103301030,520,"*","chr12:103300511-103301030"
66576,"chr12",103333919,103334194,276,"*","chr12:103333919-103334194"
66588,"chr12",103359488,103359839,352,"*","chr12:103359488-103359839"
66594,"chr12",103388597,103389262,666,"*","chr12:103388597-103389262"
66617,"chr12",103576479,103576759,281,"*","chr12:103576479-103576759"
66624,"chr12",103644624,103644953,330,"*","chr12:103644624-103644953"
66628,"chr12",103660025,103660619,595,"*","chr12:103660025-103660619"
66631,"chr12",103677262,103677560,299,"*","chr12:103677262-103677560"
66642,"chr12",103710573,103710844,272,"*","chr12:103710573-103710844"
66647,"chr12",103760507,103760858,352,"*","chr12:103760507-103760858"
66654,"chr12",103954288,103954921,634,"*","chr12:103954288-103954921"
66662,"chr12",104002632,104003830,1199,"*","chr12:104002632-104003830"
66699,"chr12",104224834,104225434,601,"*","chr12:104224834-104225434"
66705,"chr12",104253883,104254101,219,"*","chr12:104253883-104254101"
66736,"chr12",104531473,104532366,894,"*","chr12:104531473-104532366"
66775,"chr12",104739604,104739878,275,"*","chr12:104739604-104739878"
66781,"chr12",104767442,104767825,384,"*","chr12:104767442-104767825"
66788,"chr12",104781607,104781946,340,"*","chr12:104781607-104781946"
66812,"chr12",104844526,104844728,203,"*","chr12:104844526-104844728"
66813,"chr12",104845617,104846420,804,"*","chr12:104845617-104846420"
66844,"chr12",104954146,104954434,289,"*","chr12:104954146-104954434"
66860,"chr12",104998109,104998373,265,"*","chr12:104998109-104998373"
66863,"chr12",105002859,105003677,819,"*","chr12:105002859-105003677"
66871,"chr12",105019858,105020326,469,"*","chr12:105019858-105020326"
66915,"chr12",105373561,105373819,259,"*","chr12:105373561-105373819"
66946,"chr12",105513302,105513569,268,"*","chr12:105513302-105513569"
66980,"chr12",105611786,105612323,538,"*","chr12:105611786-105612323"
66983,"chr12",105625856,105626446,591,"*","chr12:105625856-105626446"
66988,"chr12",105698476,105698783,308,"*","chr12:105698476-105698783"
66992,"chr12",105735615,105736367,753,"*","chr12:105735615-105736367"
66995,"chr12",105757942,105758480,539,"*","chr12:105757942-105758480"
66998,"chr12",105761291,105761702,412,"*","chr12:105761291-105761702"
67010,"chr12",105814621,105815093,473,"*","chr12:105814621-105815093"
67026,"chr12",105883744,105885234,1491,"*","chr12:105883744-105885234"
67046,"chr12",106025714,106025949,236,"*","chr12:106025714-106025949"
67053,"chr12",106070941,106071147,207,"*","chr12:106070941-106071147"
67066,"chr12",106212405,106213001,597,"*","chr12:106212405-106213001"
67077,"chr12",106310698,106311494,797,"*","chr12:106310698-106311494"
67088,"chr12",106501468,106501978,511,"*","chr12:106501468-106501978"
67119,"chr12",106893812,106894123,312,"*","chr12:106893812-106894123"
67134,"chr12",107095782,107096329,548,"*","chr12:107095782-107096329"
67174,"chr12",107638162,107638944,783,"*","chr12:107638162-107638944"
67180,"chr12",107677709,107677984,276,"*","chr12:107677709-107677984"
67203,"chr12",107812851,107813465,615,"*","chr12:107812851-107813465"
67212,"chr12",107904026,107904567,542,"*","chr12:107904026-107904567"
67217,"chr12",107928874,107929858,985,"*","chr12:107928874-107929858"
67249,"chr12",108035548,108036289,742,"*","chr12:108035548-108036289"
67254,"chr12",108049631,108050195,565,"*","chr12:108049631-108050195"
67255,"chr12",108051246,108051545,300,"*","chr12:108051246-108051545"
67263,"chr12",108106202,108106606,405,"*","chr12:108106202-108106606"
67265,"chr12",108117619,108117838,220,"*","chr12:108117619-108117838"
67279,"chr12",108165458,108165719,262,"*","chr12:108165458-108165719"
67310,"chr12",108244793,108245403,611,"*","chr12:108244793-108245403"
67312,"chr12",108249648,108250518,871,"*","chr12:108249648-108250518"
67320,"chr12",108264435,108264723,289,"*","chr12:108264435-108264723"
67324,"chr12",108275111,108276124,1014,"*","chr12:108275111-108276124"
67356,"chr12",108373835,108374132,298,"*","chr12:108373835-108374132"
67357,"chr12",108375909,108376161,253,"*","chr12:108375909-108376161"
67373,"chr12",108440753,108440962,210,"*","chr12:108440753-108440962"
67395,"chr12",108541287,108541551,265,"*","chr12:108541287-108541551"
67397,"chr12",108553357,108553631,275,"*","chr12:108553357-108553631"
67405,"chr12",108613157,108613666,510,"*","chr12:108613157-108613666"
67414,"chr12",108651159,108651566,408,"*","chr12:108651159-108651566"
67424,"chr12",108693681,108693881,201,"*","chr12:108693681-108693881"
67436,"chr12",108751803,108752255,453,"*","chr12:108751803-108752255"
67461,"chr12",108873353,108873837,485,"*","chr12:108873353-108873837"
67467,"chr12",108901373,108901866,494,"*","chr12:108901373-108901866"
67483,"chr12",108941511,108941865,355,"*","chr12:108941511-108941865"
67490,"chr12",108979346,108980473,1128,"*","chr12:108979346-108980473"
67522,"chr12",109397384,109397668,285,"*","chr12:109397384-109397668"
67555,"chr12",109608136,109608362,227,"*","chr12:109608136-109608362"
67568,"chr12",109830501,109830863,363,"*","chr12:109830501-109830863"
67582,"chr12",109896628,109896833,206,"*","chr12:109896628-109896833"
67606,"chr12",110060169,110060409,241,"*","chr12:110060169-110060409"
67615,"chr12",110092776,110093432,657,"*","chr12:110092776-110093432"
67643,"chr12",110255386,110256166,781,"*","chr12:110255386-110256166"
67655,"chr12",110298612,110299159,548,"*","chr12:110298612-110299159"
67708,"chr12",110544845,110545297,453,"*","chr12:110544845-110545297"
67735,"chr12",110695835,110696956,1122,"*","chr12:110695835-110696956"
67743,"chr12",110737503,110738558,1056,"*","chr12:110737503-110738558"
67808,"chr12",111050354,111051173,820,"*","chr12:111050354-111051173"
67832,"chr12",111147312,111147670,359,"*","chr12:111147312-111147670"
67844,"chr12",111183307,111183757,451,"*","chr12:111183307-111183757"
67858,"chr12",111234589,111234894,306,"*","chr12:111234589-111234894"
67871,"chr12",111276118,111276939,822,"*","chr12:111276118-111276939"
67893,"chr12",111353240,111354181,942,"*","chr12:111353240-111354181"
67910,"chr12",111406805,111407321,517,"*","chr12:111406805-111407321"
67915,"chr12",111420469,111420806,338,"*","chr12:111420469-111420806"
67925,"chr12",111432239,111432726,488,"*","chr12:111432239-111432726"
67927,"chr12",111434425,111435489,1065,"*","chr12:111434425-111435489"
67932,"chr12",111445358,111445665,308,"*","chr12:111445358-111445665"
67944,"chr12",111469522,111470029,508,"*","chr12:111469522-111470029"
67950,"chr12",111488551,111488881,331,"*","chr12:111488551-111488881"
67991,"chr12",111633900,111634163,264,"*","chr12:111633900-111634163"
68007,"chr12",111689603,111689990,388,"*","chr12:111689603-111689990"
68036,"chr12",111782359,111782669,311,"*","chr12:111782359-111782669"
68051,"chr12",111826520,111826774,255,"*","chr12:111826520-111826774"
68058,"chr12",111847316,111847516,201,"*","chr12:111847316-111847516"
68080,"chr12",111932453,111932706,254,"*","chr12:111932453-111932706"
68099,"chr12",112001067,112001705,639,"*","chr12:112001067-112001705"
68101,"chr12",112012723,112013801,1079,"*","chr12:112012723-112013801"
68112,"chr12",112101230,112101610,381,"*","chr12:112101230-112101610"
68125,"chr12",112145362,112146767,1406,"*","chr12:112145362-112146767"
68162,"chr12",112246521,112246958,438,"*","chr12:112246521-112246958"
68222,"chr12",112488289,112489008,720,"*","chr12:112488289-112489008"
68225,"chr12",112505160,112505852,693,"*","chr12:112505160-112505852"
68232,"chr12",112551942,112552567,626,"*","chr12:112551942-112552567"
68234,"chr12",112559345,112560149,805,"*","chr12:112559345-112560149"
68257,"chr12",112628698,112629872,1175,"*","chr12:112628698-112629872"
68263,"chr12",112654653,112655062,410,"*","chr12:112654653-112655062"
68277,"chr12",112700527,112701358,832,"*","chr12:112700527-112701358"
68278,"chr12",112702578,112702867,290,"*","chr12:112702578-112702867"
68339,"chr12",112897606,112898471,866,"*","chr12:112897606-112898471"
68341,"chr12",112906715,112907181,467,"*","chr12:112906715-112907181"
68375,"chr12",113041633,113042037,405,"*","chr12:113041633-113042037"
68390,"chr12",113119317,113120025,709,"*","chr12:113119317-113120025"
68408,"chr12",113185531,113186402,872,"*","chr12:113185531-113186402"
68419,"chr12",113292364,113292900,537,"*","chr12:113292364-113292900"
68441,"chr12",114053419,114053801,383,"*","chr12:114053419-114053801"
68444,"chr12",114135162,114135367,206,"*","chr12:114135162-114135367"
68490,"chr12",116316251,116316908,658,"*","chr12:116316251-116316908"
68503,"chr12",116449722,116450080,359,"*","chr12:116449722-116450080"
68527,"chr12",116591446,116591646,201,"*","chr12:116591446-116591646"
68540,"chr12",116772097,116772715,619,"*","chr12:116772097-116772715"
68541,"chr12",116778086,116778715,630,"*","chr12:116778086-116778715"
68552,"chr12",116962451,116962983,533,"*","chr12:116962451-116962983"
68553,"chr12",116970957,116971323,367,"*","chr12:116970957-116971323"
68558,"chr12",117017944,117018386,443,"*","chr12:117017944-117018386"
68571,"chr12",117174419,117174783,365,"*","chr12:117174419-117174783"
68580,"chr12",117250626,117250967,342,"*","chr12:117250626-117250967"
68585,"chr12",117283055,117283292,238,"*","chr12:117283055-117283292"
68610,"chr12",117413356,117413684,329,"*","chr12:117413356-117413684"
68650,"chr12",117591996,117593147,1152,"*","chr12:117591996-117593147"
68686,"chr12",117718089,117718490,402,"*","chr12:117718089-117718490"
68692,"chr12",117741143,117741558,416,"*","chr12:117741143-117741558"
68695,"chr12",117751260,117752290,1031,"*","chr12:117751260-117752290"
68740,"chr12",117993632,117994006,375,"*","chr12:117993632-117994006"
68799,"chr12",118854680,118855648,969,"*","chr12:118854680-118855648"
68806,"chr12",118913483,118914026,544,"*","chr12:118913483-118914026"
68812,"chr12",118988646,118988948,303,"*","chr12:118988646-118988948"
68836,"chr12",119102203,119102630,428,"*","chr12:119102203-119102630"
68841,"chr12",119157230,119157540,311,"*","chr12:119157230-119157540"
68884,"chr12",119540950,119541346,397,"*","chr12:119540950-119541346"
68887,"chr12",119601504,119602124,621,"*","chr12:119601504-119602124"
68907,"chr13",3216283,3216549,267,"*","chr13:3216283-3216549"
68916,"chr13",3406508,3407117,610,"*","chr13:3406508-3407117"
68927,"chr13",3526476,3526844,369,"*","chr13:3526476-3526844"
68941,"chr13",3633817,3634713,897,"*","chr13:3633817-3634713"
68960,"chr13",3710121,3710529,409,"*","chr13:3710121-3710529"
68966,"chr13",3743777,3744599,823,"*","chr13:3743777-3744599"
68980,"chr13",3799066,3799266,201,"*","chr13:3799066-3799266"
68990,"chr13",3856484,3857023,540,"*","chr13:3856484-3857023"
69004,"chr13",3926247,3926493,247,"*","chr13:3926247-3926493"
69034,"chr13",4167487,4167774,288,"*","chr13:4167487-4167774"
69036,"chr13",4181474,4181904,431,"*","chr13:4181474-4181904"
69043,"chr13",4228623,4228964,342,"*","chr13:4228623-4228964"
69057,"chr13",4319029,4319230,202,"*","chr13:4319029-4319230"
69064,"chr13",4400608,4400878,271,"*","chr13:4400608-4400878"
69087,"chr13",4747108,4747380,273,"*","chr13:4747108-4747380"
69093,"chr13",4804366,4804601,236,"*","chr13:4804366-4804601"
69094,"chr13",4855993,4857198,1206,"*","chr13:4855993-4857198"
69114,"chr13",5234040,5234249,210,"*","chr13:5234040-5234249"
69118,"chr13",5291109,5291580,472,"*","chr13:5291109-5291580"
69145,"chr13",5607665,5608224,560,"*","chr13:5607665-5608224"
69158,"chr13",5713216,5714861,1646,"*","chr13:5713216-5714861"
69181,"chr13",5837454,5837895,442,"*","chr13:5837454-5837895"
69187,"chr13",5868619,5868861,243,"*","chr13:5868619-5868861"
69212,"chr13",6059535,6060658,1124,"*","chr13:6059535-6060658"
69214,"chr13",6101335,6101624,290,"*","chr13:6101335-6101624"
69224,"chr13",6201550,6202124,575,"*","chr13:6201550-6202124"
69228,"chr13",6234781,6235338,558,"*","chr13:6234781-6235338"
69240,"chr13",6306902,6307103,202,"*","chr13:6306902-6307103"
69241,"chr13",6325635,6326473,839,"*","chr13:6325635-6326473"
69242,"chr13",6348989,6349256,268,"*","chr13:6348989-6349256"
69256,"chr13",6532916,6533157,242,"*","chr13:6532916-6533157"
69288,"chr13",6757380,6757690,311,"*","chr13:6757380-6757690"
69370,"chr13",8835517,8836106,590,"*","chr13:8835517-8836106"
69403,"chr13",9061662,9061862,201,"*","chr13:9061662-9061862"
69404,"chr13",9062706,9062926,221,"*","chr13:9062706-9062926"
69412,"chr13",9116828,9117196,369,"*","chr13:9116828-9117196"
69435,"chr13",9187365,9188423,1059,"*","chr13:9187365-9188423"
69477,"chr13",9415200,9415416,217,"*","chr13:9415200-9415416"
69480,"chr13",9426326,9426620,295,"*","chr13:9426326-9426620"
69490,"chr13",9479954,9480265,312,"*","chr13:9479954-9480265"
69499,"chr13",9540486,9540828,343,"*","chr13:9540486-9540828"
69536,"chr13",9811942,9812567,626,"*","chr13:9811942-9812567"
69559,"chr13",10044084,10044783,700,"*","chr13:10044084-10044783"
69560,"chr13",10045814,10046490,677,"*","chr13:10045814-10046490"
69566,"chr13",10082036,10082525,490,"*","chr13:10082036-10082525"
69594,"chr13",10359723,10359934,212,"*","chr13:10359723-10359934"
69610,"chr13",10563138,10563719,582,"*","chr13:10563138-10563719"
69628,"chr13",10982083,10982315,233,"*","chr13:10982083-10982315"
69632,"chr13",11001859,11002060,202,"*","chr13:11001859-11002060"
69639,"chr13",11186281,11186481,201,"*","chr13:11186281-11186481"
69640,"chr13",11191502,11191702,201,"*","chr13:11191502-11191702"
69664,"chr13",11529354,11529786,433,"*","chr13:11529354-11529786"
69669,"chr13",11554162,11554393,232,"*","chr13:11554162-11554393"
69674,"chr13",11682011,11682537,527,"*","chr13:11682011-11682537"
69683,"chr13",11921522,11921804,283,"*","chr13:11921522-11921804"
69684,"chr13",11927072,11927560,489,"*","chr13:11927072-11927560"
69690,"chr13",12006318,12006549,232,"*","chr13:12006318-12006549"
69705,"chr13",12144485,12145012,528,"*","chr13:12144485-12145012"
69717,"chr13",12210321,12210837,517,"*","chr13:12210321-12210837"
69751,"chr13",12460620,12462268,1649,"*","chr13:12460620-12462268"
69758,"chr13",12479920,12480297,378,"*","chr13:12479920-12480297"
69765,"chr13",12511366,12511767,402,"*","chr13:12511366-12511767"
69768,"chr13",12528516,12528866,351,"*","chr13:12528516-12528866"
69770,"chr13",12534338,12535223,886,"*","chr13:12534338-12535223"
69806,"chr13",13329141,13329353,213,"*","chr13:13329141-13329353"
69829,"chr13",13491946,13492721,776,"*","chr13:13491946-13492721"
69842,"chr13",13545992,13546205,214,"*","chr13:13545992-13546205"
69852,"chr13",13575380,13575905,526,"*","chr13:13575380-13575905"
69854,"chr13",13581505,13581769,265,"*","chr13:13581505-13581769"
69855,"chr13",13589817,13591107,1291,"*","chr13:13589817-13591107"
69857,"chr13",13609543,13610067,525,"*","chr13:13609543-13610067"
69887,"chr13",13930361,13930627,267,"*","chr13:13930361-13930627"
69900,"chr13",14034196,14034396,201,"*","chr13:14034196-14034396"
69926,"chr13",14612944,14613656,713,"*","chr13:14612944-14613656"
69971,"chr13",15504575,15505374,800,"*","chr13:15504575-15505374"
69987,"chr13",15562433,15563585,1153,"*","chr13:15562433-15563585"
70023,"chr13",15781553,15782415,863,"*","chr13:15781553-15782415"
70037,"chr13",15892025,15892318,294,"*","chr13:15892025-15892318"
