"peak_index","seqnames","start","end","width","strand","name","peak_detection","top_peak_col","is_retained_after_pacs"
231100,"chr6",34906622,34907626,1005,"*","chr6:34906622-34907626",2758,7591,TRUE
269305,"chr8",71591731,71593065,1335,"*","chr8:71591731-71593065",2758,8978,TRUE
240619,"chr6",116207711,116208760,1050,"*","chr6:116207711-116208760",2757,7887,TRUE
145514,"chr19",25221987,25222904,918,"*","chr19:25221987-25222904",2755,4808,TRUE
215620,"chr5",65536833,65538099,1267,"*","chr5:65536833-65538099",2754,7076,TRUE
143514,"chr19",8897546,8898600,1055,"*","chr19:8897546-8898600",2753,4742,TRUE
90631,"chr14",65357696,65359391,1696,"*","chr14:65357696-65359391",2752,2980,TRUE
269068,"chr8",70476616,70478062,1447,"*","chr8:70476616-70478062",2752,8941,TRUE
182896,"chr3",95106545,95107295,751,"*","chr3:95106545-95107295",2751,5961,TRUE
274536,"chr8",111853978,111854749,772,"*","chr8:111853978-111854749",2751,9187,TRUE
23401,"chr10",19907316,19908605,1290,"*","chr10:19907316-19908605",2750,635,TRUE
26124,"chr10",43220605,43222184,1580,"*","chr10:43220605-43222184",2750,705,TRUE
39985,"chr11",30230013,30230955,943,"*","chr11:30230013-30230955",2750,1248,TRUE
89243,"chr14",56777512,56778979,1468,"*","chr14:56777512-56778979",2750,2939,TRUE
211948,"chr5",30907436,30908285,850,"*","chr5:30907436-30908285",2750,6957,TRUE
241829,"chr6",124808282,124809940,1659,"*","chr6:124808282-124809940",2750,7930,TRUE
141149,"chr18",77938141,77938801,661,"*","chr18:77938141-77938801",2748,4586,TRUE
169671,"chr2",154569250,154570523,1274,"*","chr2:154569250-154570523",2747,5568,TRUE
206985,"chr4",141641352,141642612,1261,"*","chr4:141641352-141642612",2746,6759,TRUE
50920,"chr11",98149111,98150878,1768,"*","chr11:98149111-98150878",2744,1731,TRUE
242705,"chr6",129237252,129238746,1495,"*","chr6:129237252-129238746",2743,7966,TRUE
43211,"chr11",54902673,54903428,756,"*","chr11:54902673-54903428",2742,1350,TRUE
153830,"chr2",26481906,26482890,985,"*","chr2:26481906-26482890",2740,5073,TRUE
202094,"chr4",117251658,117253267,1610,"*","chr4:117251658-117253267",2740,6523,TRUE
218948,"chr5",99252570,99253531,962,"*","chr5:99252570-99253531",2740,7157,TRUE
178841,"chr3",54807219,54808453,1235,"*","chr3:54807219-54808453",2738,5837,TRUE
232438,"chr6",48627750,48629139,1390,"*","chr6:48627750-48629139",2737,7643,TRUE
281861,"chr9",42195786,42197160,1375,"*","chr9:42195786-42197160",2736,9399,TRUE
43181,"chr11",54786965,54788155,1191,"*","chr11:54786965-54788155",2735,1344,TRUE
97324,"chr15",12320832,12322444,1613,"*","chr15:12320832-12322444",2735,3124,TRUE
176995,"chr3",36000028,36001155,1128,"*","chr3:36000028-36001155",2735,5797,TRUE
189028,"chr3",145118327,145119228,902,"*","chr3:145118327-145119228",2735,6171,TRUE
83184,"chr13",119408090,119409909,1820,"*","chr13:119408090-119409909",2734,2721,TRUE
212831,"chr5",35757379,35758261,883,"*","chr5:35757379-35758261",2734,7010,TRUE
231154,"chr6",35296774,35298418,1645,"*","chr6:35296774-35298418",2734,7595,TRUE
51629,"chr11",101626942,101628523,1582,"*","chr11:101626942-101628523",2733,1791,TRUE
127208,"chr17",56764575,56765540,966,"*","chr17:56764575-56765540",2733,4221,TRUE
71896,"chr13",32338260,32339145,886,"*","chr13:32338260-32339145",2732,2407,TRUE
110537,"chr16",17530630,17531469,840,"*","chr16:17530630-17531469",2732,3638,TRUE
99622,"chr15",38470322,38471275,954,"*","chr15:38470322-38471275",2731,3179,TRUE
209437,"chr4",155760105,155761550,1446,"*","chr4:155760105-155761550",2731,6876,TRUE
247205,"chr7",28925162,28925921,760,"*","chr7:28925162-28925921",2731,8190,TRUE
23930,"chr10",22730865,22732253,1389,"*","chr10:22730865-22732253",2730,649,TRUE
205996,"chr4",137773433,137775079,1647,"*","chr4:137773433-137775079",2729,6713,TRUE
80161,"chr13",98262816,98263687,872,"*","chr13:98262816-98263687",2726,2649,TRUE
110981,"chr16",20516575,20517393,819,"*","chr16:20516575-20517393",2726,3663,TRUE
212603,"chr5",34761072,34762854,1783,"*","chr5:34761072-34762854",2726,7002,TRUE
249255,"chr7",47007933,47009048,1116,"*","chr7:47007933-47009048",2725,8330,TRUE
132654,"chr18",10609528,10610705,1178,"*","chr18:10609528-10610705",2723,4356,TRUE
138368,"chr18",60774314,60775149,836,"*","chr18:60774314-60775149",2723,4513,TRUE
156997,"chr2",48813499,48815019,1521,"*","chr2:48813499-48815019",2723,5219,TRUE
235061,"chr6",72355037,72356054,1018,"*","chr6:72355037-72356054",2720,7715,TRUE
211733,"chr5",29377765,29379020,1256,"*","chr5:29377765-29379020",2717,6949,TRUE
247933,"chr7",35234438,35235761,1324,"*","chr7:35234438-35235761",2717,8236,TRUE
169044,"chr2",150904219,150905173,955,"*","chr2:150904219-150905173",2715,5535,TRUE
12202,"chr1",131096578,131098273,1696,"*","chr1:131096578-131098273",2714,330,TRUE
112908,"chr16",32078605,32079749,1145,"*","chr16:32078605-32079749",2714,3714,TRUE
161704,"chr2",90916979,90918873,1895,"*","chr2:90916979-90918873",2713,5315,TRUE
154664,"chr2",30205430,30206453,1024,"*","chr2:30205430-30206453",2712,5111,TRUE
105584,"chr15",85810712,85812149,1438,"*","chr15:85810712-85812149",2710,3408,TRUE
86382,"chr14",30011986,30012590,605,"*","chr14:30011986-30012590",2709,2825,TRUE
259463,"chr7",130546735,130547746,1012,"*","chr7:130546735-130547746",2709,8667,TRUE
3394,"chr1",42850953,42851954,1002,"*","chr1:42850953-42851954",2708,80,TRUE
159733,"chr2",71739161,71740340,1180,"*","chr2:71739161-71740340",2708,5275,TRUE
162131,"chr2",93045343,93046636,1294,"*","chr2:93045343-93046636",2708,5336,TRUE
48437,"chr11",84513299,84514091,793,"*","chr11:84513299-84514091",2706,1614,TRUE
211435,"chr5",25252337,25253608,1272,"*","chr5:25252337-25253608",2706,6942,TRUE
34439,"chr10",110919680,110920718,1039,"*","chr10:110919680-110920718",2705,1019,TRUE
230195,"chr6",29693779,29694545,767,"*","chr6:29693779-29694545",2705,7567,TRUE
182923,"chr3",95217075,95218330,1256,"*","chr3:95217075-95218330",2704,5964,TRUE
343,"chr1",10039645,10040566,922,"*","chr1:10039645-10040566",2703,17,TRUE
255134,"chr7",100159245,100160102,858,"*","chr7:100159245-100160102",2703,8487,TRUE
27774,"chr10",61146310,61148228,1919,"*","chr10:61146310-61148228",2702,746,TRUE
49573,"chr11",90002398,90003327,930,"*","chr11:90002398-90003327",2702,1664,TRUE
87855,"chr14",45657029,45658794,1766,"*","chr14:45657029-45658794",2702,2870,TRUE
27767,"chr10",61089194,61090349,1156,"*","chr10:61089194-61090349",2701,745,TRUE
127653,"chr17",63498952,63500993,2042,"*","chr17:63498952-63500993",2701,4234,TRUE
154803,"chr2",30771369,30774132,2764,"*","chr2:30771369-30774132",2701,5132,TRUE
140349,"chr18",73815212,73816117,906,"*","chr18:73815212-73816117",2700,4559,TRUE
272517,"chr8",94781714,94782461,748,"*","chr8:94781714-94782461",2700,9101,TRUE
281106,"chr9",35166276,35167344,1069,"*","chr9:35166276-35167344",2700,9378,TRUE
52521,"chr11",106255529,106256748,1220,"*","chr11:106255529-106256748",2699,1846,TRUE
55886,"chr11",121702059,121703082,1024,"*","chr11:121702059-121703082",2699,2002,TRUE
209633,"chr5",3647138,3649388,2251,"*","chr5:3647138-3649388",2698,6899,TRUE
174232,"chr2",180709635,180710739,1105,"*","chr2:180709635-180710739",2697,5726,TRUE
128771,"chr17",71474963,71476238,1276,"*","chr17:71474963-71476238",2696,4258,TRUE
148917,"chr19",47089940,47091125,1186,"*","chr19:47089940-47091125",2696,4940,TRUE
27296,"chr10",59221092,59222427,1336,"*","chr10:59221092-59222427",2695,731,TRUE
44988,"chr11",65787593,65788728,1136,"*","chr11:65787593-65788728",2695,1419,TRUE
101609,"chr15",60824306,60825337,1032,"*","chr15:60824306-60825337",2695,3230,TRUE
211434,"chr5",25245981,25247661,1681,"*","chr5:25245981-25247661",2694,6941,TRUE
217763,"chr5",88929492,88930350,859,"*","chr5:88929492-88930350",2694,7133,TRUE
105522,"chr15",85612887,85614029,1143,"*","chr15:85612887-85614029",2693,3400,TRUE
159174,"chr2",68861075,68862573,1499,"*","chr2:68861075-68862573",2693,5258,TRUE
218541,"chr5",96161403,96163357,1955,"*","chr5:96161403-96163357",2692,7153,TRUE
52681,"chr11",106779106,106780096,991,"*","chr11:106779106-106780096",2691,1851,TRUE
292185,"chr9",110476245,110477297,1053,"*","chr9:110476245-110477297",2691,9785,TRUE
50979,"chr11",98438275,98439373,1099,"*","chr11:98438275-98439373",2689,1738,TRUE
256436,"chr7",111779291,111780469,1179,"*","chr7:111779291-111780469",2689,8542,TRUE
236299,"chr6",85961112,85962340,1229,"*","chr6:85961112-85962340",2688,7770,TRUE
150161,"chr19",56547793,56549307,1515,"*","chr19:56547793-56549307",2687,4962,TRUE
297457,"chrX",85573533,85574660,1128,"*","chrX:85573533-85574660",2685,9938,TRUE
91901,"chr14",73524819,73525549,731,"*","chr14:73524819-73525549",2683,3017,TRUE
125196,"chr17",43016472,43018114,1643,"*","chr17:43016472-43018114",2683,4144,TRUE
45636,"chr11",69579003,69579824,822,"*","chr11:69579003-69579824",2680,1453,TRUE
211162,"chr5",24029608,24031154,1547,"*","chr5:24029608-24031154",2680,6927,TRUE
30935,"chr10",81643215,81644203,989,"*","chr10:81643215-81644203",2679,935,TRUE
263057,"chr8",11279257,11280077,821,"*","chr8:11279257-11280077",2679,8775,TRUE
294816,"chrX",7898849,7899919,1071,"*","chrX:7898849-7899919",2679,9878,TRUE
13046,"chr1",134556461,134557424,964,"*","chr1:134556461-134557424",2678,369,TRUE
154799,"chr2",30758392,30759118,727,"*","chr2:30758392-30759118",2678,5130,TRUE
236294,"chr6",85927481,85928481,1001,"*","chr6:85927481-85928481",2678,7767,TRUE
134092,"chr18",24708632,24710183,1552,"*","chr18:24708632-24710183",2674,4387,TRUE
206959,"chr4",141558839,141560411,1573,"*","chr4:141558839-141560411",2672,6755,TRUE
223396,"chr5",123523896,123524856,961,"*","chr5:123523896-123524856",2672,7322,TRUE
134919,"chr18",34506174,34507628,1455,"*","chr18:34506174-34507628",2671,4410,TRUE
256083,"chr7",110164195,110165321,1127,"*","chr7:110164195-110165321",2671,8528,TRUE
164887,"chr2",119288220,119289089,870,"*","chr2:119288220-119289089",2670,5405,TRUE
108692,"chr16",4003392,4004408,1017,"*","chr16:4003392-4004408",2669,3553,TRUE
91880,"chr14",73445714,73446523,810,"*","chr14:73445714-73446523",2668,3016,TRUE
223568,"chr5",124236193,124236896,704,"*","chr5:124236193-124236896",2666,7330,TRUE
214500,"chr5",52189914,52191018,1105,"*","chr5:52189914-52191018",2665,7046,TRUE
75359,"chr13",52980426,52981649,1224,"*","chr13:52980426-52981649",2664,2506,TRUE
107505,"chr15",99074470,99075253,784,"*","chr15:99074470-99075253",2664,3484,TRUE
256183,"chr7",110648244,110649709,1466,"*","chr7:110648244-110649709",2664,8534,TRUE
273754,"chr8",107292893,107294103,1211,"*","chr8:107292893-107294103",2663,9157,TRUE
49299,"chr11",88618108,88619436,1329,"*","chr11:88618108-88619436",2662,1657,TRUE
107921,"chr15",100636702,100638467,1766,"*","chr15:100636702-100638467",2662,3511,TRUE
81305,"chr13",104636070,104636655,586,"*","chr13:104636070-104636655",2658,2677,TRUE
190688,"chr3",159839490,159841383,1894,"*","chr3:159839490-159841383",2658,6201,TRUE
200687,"chr4",106559848,106561588,1741,"*","chr4:106559848-106561588",2657,6454,TRUE
252587,"chr7",80192299,80193135,837,"*","chr7:80192299-80193135",2655,8405,TRUE
112429,"chr16",30070069,30071317,1249,"*","chr16:30070069-30071317",2653,3700,TRUE
14590,"chr1",152386197,152387093,897,"*","chr1:152386197-152387093",2652,402,TRUE
143201,"chr19",7057381,7058378,998,"*","chr19:7057381-7058378",2652,4713,TRUE
291576,"chr9",106685125,106686435,1311,"*","chr9:106685125-106686435",2652,9723,TRUE
47191,"chr11",77785575,77786702,1128,"*","chr11:77785575-77786702",2651,1559,TRUE
142732,"chr19",4877978,4879141,1164,"*","chr19:4877978-4879141",2651,4648,TRUE
235866,"chr6",83440873,83442249,1377,"*","chr6:83440873-83442249",2651,7748,TRUE
163782,"chr2",110226188,110227189,1002,"*","chr2:110226188-110227189",2649,5375,TRUE
160750,"chr2",77171576,77172938,1363,"*","chr2:77171576-77172938",2648,5292,TRUE
194698,"chr4",49546929,49548659,1731,"*","chr4:49546929-49548659",2648,6333,TRUE
36638,"chr10",127265907,127267270,1364,"*","chr10:127265907-127267270",2647,1080,TRUE
225612,"chr5",137745503,137746755,1253,"*","chr5:137745503-137746755",2644,7424,TRUE
242499,"chr6",128142401,128144307,1907,"*","chr6:128142401-128144307",2644,7953,TRUE
72060,"chr13",34045901,34047040,1140,"*","chr13:34045901-34047040",2643,2414,TRUE
127967,"chr17",65782536,65784146,1611,"*","chr17:65782536-65784146",2643,4240,TRUE
164996,"chr2",119972024,119972975,952,"*","chr2:119972024-119972975",2641,5412,TRUE
261309,"chr7",141172298,141173284,987,"*","chr7:141172298-141173284",2641,8710,TRUE
143051,"chr19",6306076,6307101,1026,"*","chr19:6306076-6307101",2639,4696,TRUE
86385,"chr14",30018266,30019973,1708,"*","chr14:30018266-30019973",2636,2826,TRUE
226772,"chr5",143817225,143818459,1235,"*","chr5:143817225-143818459",2636,7479,TRUE
92919,"chr14",79389716,79391153,1438,"*","chr14:79389716-79391153",2635,3040,TRUE
125776,"chr17",45863112,45864396,1285,"*","chr17:45863112-45864396",2634,4158,TRUE
295875,"chrX",37109898,37110825,928,"*","chrX:37109898-37110825",2634,9902,TRUE
202152,"chr4",117550213,117550878,666,"*","chr4:117550213-117550878",2631,6524,TRUE
182222,"chr3",89227270,89229396,2127,"*","chr3:89227270-89229396",2629,5920,TRUE
239614,"chr6",108523546,108525402,1857,"*","chr6:108523546-108525402",2629,7858,TRUE
2390,"chr1",36709445,36710430,986,"*","chr1:36709445-36710430",2628,60,TRUE
289601,"chr9",92275606,92276787,1182,"*","chr9:92275606-92276787",2628,9655,TRUE
56493,"chr12",8379858,8380445,588,"*","chr12:8379858-8380445",2627,2020,TRUE
231596,"chr6",38534622,38535542,921,"*","chr6:38534622-38535542",2627,7609,TRUE
50828,"chr11",97798999,97800842,1844,"*","chr11:97798999-97800842",2626,1727,TRUE
51333,"chr11",100395341,100396228,888,"*","chr11:100395341-100396228",2625,1763,TRUE
77071,"chr13",63564745,63565482,738,"*","chr13:63564745-63565482",2625,2562,TRUE
281839,"chr9",42109805,42110849,1045,"*","chr9:42109805-42110849",2624,9398,TRUE
110156,"chr16",14003578,14004739,1162,"*","chr16:14003578-14004739",2623,3619,TRUE
201076,"chr4",108024563,108026045,1483,"*","chr4:108024563-108026045",2623,6469,TRUE
62587,"chr12",75472791,75473925,1135,"*","chr12:75472791-75473925",2622,2151,TRUE
166617,"chr2",130638179,130638898,720,"*","chr2:130638179-130638898",2622,5482,TRUE
209503,"chr4",156082796,156085247,2452,"*","chr4:156082796-156085247",2621,6889,TRUE
212622,"chr5",34948922,34950038,1117,"*","chr5:34948922-34950038",2621,7003,TRUE
16535,"chr1",164896370,164897382,1013,"*","chr1:164896370-164897382",2620,464,TRUE
211240,"chr5",24482563,24483938,1376,"*","chr5:24482563-24483938",2620,6932,TRUE
36844,"chr10",128092549,128093683,1135,"*","chr10:128092549-128093683",2618,1100,TRUE
221430,"chr5",114175593,114176378,786,"*","chr5:114175593-114176378",2617,7230,TRUE
232418,"chr6",48554308,48555624,1317,"*","chr6:48554308-48555624",2617,7639,TRUE
169803,"chr2",155276165,155277344,1180,"*","chr2:155276165-155277344",2615,5579,TRUE
40350,"chr11",32454729,32455774,1046,"*","chr11:32454729-32455774",2614,1267,TRUE
45599,"chr11",69408702,69409140,439,"*","chr11:69408702-69409140",2614,1448,TRUE
236183,"chr6",85253602,85254849,1248,"*","chr6:85253602-85254849",2612,7761,TRUE
269080,"chr8",70506292,70507095,804,"*","chr8:70506292-70507095",2612,8942,TRUE
124762,"chr17",35235759,35236873,1115,"*","chr17:35235759-35236873",2609,4112,TRUE
159688,"chr2",71607047,71608229,1183,"*","chr2:71607047-71608229",2608,5274,TRUE
43847,"chr11",59505470,59507106,1637,"*","chr11:59505470-59507106",2607,1379,TRUE
276506,"chr8",122522989,122523939,951,"*","chr8:122522989-122523939",2607,9241,TRUE
286436,"chr9",66697646,66698451,806,"*","chr9:66697646-66698451",2607,9580,TRUE
37796,"chr11",6625688,6626637,950,"*","chr11:6625688-6626637",2604,1187,TRUE
212864,"chr5",35907766,35909349,1584,"*","chr5:35907766-35909349",2604,7012,TRUE
86377,"chr14",29995988,29996702,715,"*","chr14:29995988-29996702",2603,2822,TRUE
184264,"chr3",103278861,103280884,2024,"*","chr3:103278861-103280884",2603,6040,TRUE
234019,"chr6",56796833,56798370,1538,"*","chr6:56796833-56798370",2602,7683,TRUE
91530,"chr14",70767511,70768179,669,"*","chr14:70767511-70768179",2601,3008,TRUE
148769,"chr19",46528623,46529411,789,"*","chr19:46528623-46529411",2601,4932,TRUE
245002,"chr6",146724728,146725955,1228,"*","chr6:146724728-146725955",2601,8013,TRUE
120501,"chr17",6745854,6747988,2135,"*","chr17:6745854-6747988",2600,3891,TRUE
135985,"chr18",40219100,40219852,753,"*","chr18:40219100-40219852",2600,4473,TRUE
193178,"chr4",35225243,35226561,1319,"*","chr4:35225243-35226561",2600,6255,TRUE
224300,"chr5",130023912,130024732,821,"*","chr5:130023912-130024732",2600,7363,TRUE
232770,"chr6",50419704,50421004,1301,"*","chr6:50419704-50421004",2600,7655,TRUE
284289,"chr9",56937179,56938394,1216,"*","chr9:56937179-56938394",2600,9494,TRUE
125017,"chr17",36951534,36952165,632,"*","chr17:36951534-36952165",2599,4137,TRUE
201837,"chr4",115737550,115738252,703,"*","chr4:115737550-115738252",2599,6498,TRUE
189321,"chr3",146450135,146451136,1002,"*","chr3:146450135-146451136",2598,6183,TRUE
9402,"chr1",91297919,91298792,874,"*","chr1:91297919-91298792",2597,259,TRUE
111629,"chr16",23993459,23994646,1188,"*","chr16:23993459-23994646",2597,3685,TRUE
212019,"chr5",31290863,31291615,753,"*","chr5:31290863-31291615",2597,6971,TRUE
241399,"chr6",120822370,120823228,859,"*","chr6:120822370-120823228",2597,7908,TRUE
228973,"chr6",13816502,13817308,807,"*","chr6:13816502-13817308",2596,7544,TRUE
297138,"chrX",73914819,73915559,741,"*","chrX:73914819-73915559",2596,9925,TRUE
91796,"chr14",73142531,73144167,1637,"*","chr14:73142531-73144167",2595,3011,TRUE
223196,"chr5",122707242,122708324,1083,"*","chr5:122707242-122708324",2595,7303,TRUE
180387,"chr3",69721756,69722976,1221,"*","chr3:69721756-69722976",2593,5865,TRUE
223150,"chr5",122526671,122527690,1020,"*","chr5:122526671-122527690",2593,7301,TRUE
76550,"chr13",59822684,59823630,947,"*","chr13:59822684-59823630",2591,2548,TRUE
85653,"chr14",25489415,25489912,498,"*","chr14:25489415-25489912",2590,2803,TRUE
146015,"chr19",28836009,28837836,1828,"*","chr19:28836009-28837836",2590,4823,TRUE
128781,"chr17",71526526,71527603,1078,"*","chr17:71526526-71527603",2588,4259,TRUE
50402,"chr11",96294596,96295984,1389,"*","chr11:96294596-96295984",2586,1700,TRUE
201572,"chr4",114345155,114345935,781,"*","chr4:114345155-114345935",2586,6486,TRUE
36579,"chr10",127043117,127043874,758,"*","chr10:127043117-127043874",2585,1074,TRUE
129957,"chr17",80127437,80128560,1124,"*","chr17:80127437-80128560",2585,4290,TRUE
186200,"chr3",122206027,122207109,1083,"*","chr3:122206027-122207109",2585,6113,TRUE
210000,"chr5",8422296,8423347,1052,"*","chr5:8422296-8423347",2585,6907,TRUE
114280,"chr16",38945619,38946261,643,"*","chr16:38945619-38946261",2584,3753,TRUE
124914,"chr17",35969307,35970394,1088,"*","chr17:35969307-35970394",2584,4130,TRUE
225140,"chr5",135632584,135633182,599,"*","chr5:135632584-135633182",2584,7391,TRUE
276652,"chr8",123064944,123066098,1155,"*","chr8:123064944-123066098",2583,9248,TRUE
283427,"chr9",50603468,50604460,993,"*","chr9:50603468-50604460",2583,9461,TRUE
73051,"chr13",40859422,40860421,1000,"*","chr13:40859422-40860421",2582,2435,TRUE
107451,"chr15",98871053,98872810,1758,"*","chr15:98871053-98872810",2581,3478,TRUE
223772,"chr5",125177644,125180464,2821,"*","chr5:125177644-125180464",2581,7345,TRUE
285560,"chr9",62857234,62858405,1172,"*","chr9:62857234-62858405",2581,9541,TRUE
236714,"chr6",87838423,87839290,868,"*","chr6:87838423-87839290",2580,7785,TRUE
117653,"chr16",85172148,85174155,2008,"*","chr16:85172148-85174155",2579,3812,TRUE
104035,"chr15",79051363,79052460,1098,"*","chr15:79051363-79052460",2577,3325,TRUE
284504,"chr9",57831286,57832044,759,"*","chr9:57831286-57832044",2576,9509,TRUE
225700,"chr5",138619366,138620184,819,"*","chr5:138619366-138620184",2575,7433,TRUE
201588,"chr4",114405681,114406516,836,"*","chr4:114405681-114406516",2574,6487,TRUE
226156,"chr5",140418364,140419978,1615,"*","chr5:140418364-140419978",2574,7456,TRUE
275562,"chr8",119394610,119395610,1001,"*","chr8:119394610-119395610",2574,9211,TRUE
290442,"chr9",98986033,98986937,905,"*","chr9:98986033-98986937",2574,9681,TRUE
28879,"chr10",69211821,69214055,2235,"*","chr10:69211821-69214055",2573,774,TRUE
62682,"chr12",75846342,75847150,809,"*","chr12:75846342-75847150",2573,2157,TRUE
252769,"chr7",80947211,80948206,996,"*","chr7:80947211-80948206",2573,8418,TRUE
142918,"chr19",5793270,5795633,2364,"*","chr19:5793270-5795633",2571,4673,TRUE
200749,"chr4",106798983,106800554,1572,"*","chr4:106798983-106800554",2569,6458,TRUE
48920,"chr11",86993186,86994255,1070,"*","chr11:86993186-86994255",2568,1639,TRUE
255732,"chr7",105736224,105737443,1220,"*","chr7:105736224-105737443",2568,8517,TRUE
278936,"chr9",15301301,15302025,725,"*","chr9:15301301-15302025",2568,9314,TRUE
99798,"chr15",39943171,39944486,1316,"*","chr15:39943171-39944486",2566,3188,TRUE
100328,"chr15",50870361,50871639,1279,"*","chr15:50870361-50871639",2566,3196,TRUE
247707,"chr7",34229738,34230718,981,"*","chr7:34229738-34230718",2566,8225,TRUE
254887,"chr7",99168032,99168559,528,"*","chr7:99168032-99168559",2566,8477,TRUE
173358,"chr2",173129098,173129789,692,"*","chr2:173129098-173129789",2565,5702,TRUE
204197,"chr4",130520002,130520944,943,"*","chr4:130520002-130520944",2562,6620,TRUE
51636,"chr11",101657779,101659246,1468,"*","chr11:101657779-101659246",2561,1792,TRUE
122634,"chr17",26021674,26022373,700,"*","chr17:26021674-26022373",2561,3983,TRUE
142848,"chr19",5489095,5489674,580,"*","chr19:5489095-5489674",2560,4662,TRUE
207417,"chr4",144957274,144958257,984,"*","chr4:144957274-144958257",2560,6775,TRUE
105595,"chr15",85878884,85879715,832,"*","chr15:85878884-85879715",2559,3410,TRUE
154115,"chr2",27676198,27678104,1907,"*","chr2:27676198-27678104",2558,5091,TRUE
78960,"chr13",91223413,91224565,1153,"*","chr13:91223413-91224565",2557,2617,TRUE
240950,"chr6",118138824,118139630,807,"*","chr6:118138824-118139630",2557,7896,TRUE
171381,"chr2",164431962,164433731,1770,"*","chr2:164431962-164433731",2555,5633,TRUE
26179,"chr10",43517825,43518941,1117,"*","chr10:43517825-43518941",2553,708,TRUE
110386,"chr16",16302526,16303870,1345,"*","chr16:16302526-16303870",2552,3627,TRUE
208148,"chr4",149988977,149989721,745,"*","chr4:149988977-149989721",2549,6811,TRUE
21022,"chr1",193326349,193327736,1388,"*","chr1:193326349-193327736",2548,590,TRUE
5082,"chr1",59762279,59764436,2158,"*","chr1:59762279-59764436",2547,132,TRUE
26745,"chr10",52381569,52382848,1280,"*","chr10:52381569-52382848",2546,718,TRUE
198954,"chr4",95557046,95557845,800,"*","chr4:95557046-95557845",2546,6409,TRUE
28065,"chr10",62339870,62340915,1046,"*","chr10:62339870-62340915",2545,753,TRUE
246152,"chr7",17027288,17028462,1175,"*","chr7:17027288-17028462",2544,8086,TRUE
170076,"chr2",156731944,156732757,814,"*","chr2:156731944-156732757",2542,5596,TRUE
36901,"chr10",128411362,128412219,858,"*","chr10:128411362-128412219",2541,1109,TRUE
150234,"chr19",56821909,56822846,938,"*","chr19:56821909-56822846",2541,4964,TRUE
124492,"chr17",34027830,34028435,606,"*","chr17:34027830-34028435",2540,4087,TRUE
29305,"chr10",71127454,71128695,1242,"*","chr10:71127454-71128695",2539,789,TRUE
143517,"chr19",8919926,8921005,1080,"*","chr19:8919926-8921005",2539,4743,TRUE
204141,"chr4",130168050,130169498,1449,"*","chr4:130168050-130169498",2537,6616,TRUE
57520,"chr12",17266201,17267095,895,"*","chr12:17266201-17267095",2536,2037,TRUE
156149,"chr2",37422357,37423443,1087,"*","chr2:37422357-37423443",2536,5201,TRUE
108675,"chr16",3884064,3885026,963,"*","chr16:3884064-3885026",2535,3551,TRUE
205501,"chr4",135963216,135964287,1072,"*","chr4:135963216-135964287",2535,6694,TRUE
239587,"chr6",108444926,108445594,669,"*","chr6:108444926-108445594",2535,7856,TRUE
72706,"chr13",37942162,37943526,1365,"*","chr13:37942162-37943526",2534,2430,TRUE
146056,"chr19",28989946,28991405,1460,"*","chr19:28989946-28991405",2534,4825,TRUE
148434,"chr19",45014556,45015515,960,"*","chr19:45014556-45015515",2534,4905,TRUE
225521,"chr5",137294010,137294969,960,"*","chr5:137294010-137294969",2534,7413,TRUE
179288,"chr3",58414459,58415746,1288,"*","chr3:58414459-58415746",2533,5841,TRUE
159378,"chr2",69789222,69790193,972,"*","chr2:69789222-69790193",2532,5263,TRUE
129254,"chr17",74489304,74490184,881,"*","chr17:74489304-74490184",2530,4275,TRUE
122798,"chr17",26616670,26617267,598,"*","chr17:26616670-26617267",2529,3995,TRUE
253386,"chr7",84357592,84359061,1470,"*","chr7:84357592-84359061",2529,8434,TRUE
29744,"chr10",75763987,75764750,764,"*","chr10:75763987-75764750",2528,803,TRUE
166659,"chr2",130839237,130841416,2180,"*","chr2:130839237-130841416",2528,5485,TRUE
248927,"chr7",45456977,45457926,950,"*","chr7:45456977-45457926",2528,8302,TRUE
252565,"chr7",80134575,80135584,1010,"*","chr7:80134575-80135584",2527,8402,TRUE
