"peak_index","seqnames","start","end","width","strand","name","peak_detection","top_peak_col","p_value","fdr","is_batch_peak"
51549,"chr11",101259087,101261107,2021,"*","chr11:101259087-101261107",4154,1780,8.66833711537666e-06,2.56005230814432e-05,TRUE
30524,"chr10",80053298,80054551,1254,"*","chr10:80053298-80054551",4153,864,6.8909382382846e-09,3.00651755597059e-08,TRUE
142619,"chr19",4396787,4398441,1655,"*","chr19:4396787-4398441",4153,4636,2.31982406901172e-36,1.28879114945096e-34,TRUE
258949,"chr7",127470544,127472033,1490,"*","chr7:127470544-127472033",4153,8640,0.553348864709364,0.630381481783281,FALSE
199047,"chr4",95966914,95967952,1039,"*","chr4:95966914-95967952",4152,6413,9.0025837746416e-09,3.89385111359931e-08,TRUE
212571,"chr5",34573374,34574289,916,"*","chr5:34573374-34574289",4150,7000,0.00175319608625749,0.00362080976096136,TRUE
124177,"chr17",31855379,31857130,1752,"*","chr17:31855379-31857130",4149,4054,4.87867008130116e-49,6.71223727000718e-47,TRUE
77485,"chr13",69534259,69535710,1452,"*","chr13:69534259-69535710",4147,2583,2.10347442508967e-10,1.10360672879836e-09,TRUE
162997,"chr2",103484744,103486130,1387,"*","chr2:103484744-103486130",4147,5355,0.242565906357238,0.311141490966185,FALSE
240106,"chr6",113482757,113484109,1353,"*","chr6:113482757-113484109",4147,7873,1.8084135020411e-08,7.49756841642246e-08,TRUE
163081,"chr2",103795934,103798238,2305,"*","chr2:103795934-103798238",4146,5358,0.025707836717082,0.0416388673746065,TRUE
269251,"chr8",71371335,71372030,696,"*","chr8:71371335-71372030",4146,8968,0.000240606222595234,0.000574787918287706,TRUE
18336,"chr1",178405582,178407170,1589,"*","chr1:178405582-178407170",4145,520,0.135859475503605,0.18580344024016,FALSE
196095,"chr4",62360308,62361085,778,"*","chr4:62360308-62361085",4144,6360,0.000654677315911011,0.00144840114139604,TRUE
241811,"chr6",124745209,124746381,1173,"*","chr6:124745209-124746381",4144,7927,1.30212659170827e-08,5.52216535923779e-08,TRUE
247075,"chr7",28392520,28393266,747,"*","chr7:28392520-28393266",4144,8179,0.244477003071357,0.313110915818849,FALSE
290922,"chr9",102726120,102726853,734,"*","chr9:102726120-102726853",4144,9697,1,1,FALSE
36993,"chr10",128908989,128911007,2019,"*","chr10:128908989-128911007",4143,1126,2.70338624737583e-06,8.60951034196123e-06,TRUE
213206,"chr5",37330945,37331795,851,"*","chr5:37330945-37331795",4143,7023,0.589889069190634,0.666390724345497,FALSE
257819,"chr7",119895210,119896575,1366,"*","chr7:119895210-119896575",4143,8582,0.190067055843869,0.25088048553837,FALSE
122560,"chr17",25727298,25728062,765,"*","chr17:25727298-25728062",4139,3975,0.0357544032490292,0.0562176151714295,FALSE
166969,"chr2",132252670,132253694,1025,"*","chr2:132252670-132253694",4139,5495,0.0702434307415006,0.103390389669562,FALSE
111274,"chr16",22009160,22010060,901,"*","chr16:22009160-22010060",4137,3675,0.106372915860392,0.149610289536416,FALSE
155687,"chr2",34371891,34373600,1710,"*","chr2:34371891-34373600",4137,5179,0.187539334214051,0.24800229332723,FALSE
221485,"chr5",114443815,114444612,798,"*","chr5:114443815-114444612",4137,7232,0.106639124324637,0.149900371555577,FALSE
6728,"chr1",74058391,74059101,711,"*","chr1:74058391-74059101",4136,175,7.99622147846699e-06,2.37135868281939e-05,TRUE
191434,"chr4",11007043,11008313,1271,"*","chr4:11007043-11008313",4136,6213,2.32098975625789e-26,5.68870038298503e-25,TRUE
205368,"chr4",135493826,135495451,1626,"*","chr4:135493826-135495451",4136,6690,0.000323624338366456,0.000754720938354608,TRUE
215655,"chr5",65763198,65765443,2246,"*","chr5:65763198-65765443",4136,7078,4.62330162416298e-08,1.83028567860767e-07,TRUE
25901,"chr10",42088999,42090309,1311,"*","chr10:42088999-42090309",4133,695,3.068201664573e-05,8.44304255523665e-05,TRUE
94195,"chr14",103098723,103100091,1369,"*","chr14:103098723-103100091",4133,3062,0.473342928867368,0.553876584211757,FALSE
155173,"chr2",32287688,32288884,1197,"*","chr2:32287688-32288884",4133,5149,7.92026792117895e-08,3.04157754269545e-07,TRUE
32142,"chr10",89685759,89687008,1250,"*","chr10:89685759-89687008",4131,972,0.00219913524362192,0.00445891168617582,TRUE
33564,"chr10",99262831,99263586,756,"*","chr10:99262831-99263586",4131,1006,0.652262597186781,0.725080012888405,FALSE
118813,"chr16",92465995,92466713,719,"*","chr16:92465995-92466713",4130,3842,0.00653178840454492,0.0119893326074613,TRUE
177793,"chr3",41564499,41566482,1984,"*","chr3:41564499-41566482",4129,5814,0.000935217871705208,0.00201990901016244,TRUE
105063,"chr15",83464281,83465085,805,"*","chr15:83464281-83465085",4128,3390,0.0254280591695569,0.0412124135649221,TRUE
153651,"chr2",25574472,25575405,934,"*","chr2:25574472-25575405",4128,5063,0.00531525608563172,0.00999938491433337,TRUE
193349,"chr4",40721931,40723588,1658,"*","chr4:40721931-40723588",4127,6263,0.00281948177510537,0.00561426080267895,TRUE
14947,"chr1",153899553,153900858,1306,"*","chr1:153899553-153900858",4125,413,0.00120610131610242,0.00255421710313939,TRUE
127221,"chr17",56830966,56831686,721,"*","chr17:56830966-56831686",4125,4222,2.84847151744048e-20,4.0576517342457e-19,TRUE
39938,"chr11",30025827,30026544,718,"*","chr11:30025827-30026544",4124,1246,8.24148245137267e-23,1.42586201580842e-21,TRUE
51840,"chr11",102408339,102409094,756,"*","chr11:102408339-102409094",4124,1804,0.00217260435959035,0.00440690539470659,TRUE
215464,"chr5",64802692,64803898,1207,"*","chr5:64802692-64803898",4123,7068,0.465709918761536,0.546223221629763,FALSE
234663,"chr6",67266230,67267475,1246,"*","chr6:67266230-67267475",4123,7698,1.40264272566312e-14,1.14035993956351e-13,TRUE
182992,"chr3",95588552,95589270,719,"*","chr3:95588552-95589270",4122,5972,3.09059016155369e-16,2.9434192014797e-15,TRUE
86845,"chr14",32084986,32086270,1285,"*","chr14:32084986-32086270",4121,2848,0.206270145099216,0.269282173758768,FALSE
248915,"chr7",45395302,45396339,1038,"*","chr7:45395302-45396339",4121,8300,6.67614759682945e-07,2.29105957338004e-06,TRUE
50588,"chr11",96916161,96917056,896,"*","chr11:96916161-96917056",4120,1710,0.00463801757615859,0.00882423435342197,TRUE
103739,"chr15",77857643,77858418,776,"*","chr15:77857643-77858418",4120,3308,0.00705779606576955,0.0128510489180072,TRUE
232014,"chr6",42264692,42265512,821,"*","chr6:42264692-42265512",4120,7621,1.73319799445617e-05,4.92106188090905e-05,TRUE
64976,"chr12",87266010,87267401,1392,"*","chr12:87266010-87267401",4119,2233,3.90533771560179e-26,9.43318288792704e-25,TRUE
249230,"chr7",46838147,46840044,1898,"*","chr7:46838147-46840044",4119,8327,4.15034773243522e-07,1.46139004663212e-06,TRUE
18676,"chr1",180195223,180196518,1296,"*","chr1:180195223-180196518",4117,525,0.303346548595811,0.378426333078606,FALSE
30883,"chr10",81429752,81432140,2389,"*","chr10:81429752-81432140",4116,927,0.0391973044534981,0.0611410691269251,FALSE
205934,"chr4",137593692,137594737,1046,"*","chr4:137593692-137594737",4116,6710,0.0678564790979945,0.100320045975746,FALSE
235084,"chr6",72438908,72440469,1562,"*","chr6:72438908-72440469",4116,7720,1.11974201759159e-18,1.33302621141856e-17,TRUE
5964,"chr1",66815976,66818224,2249,"*","chr1:66815976-66818224",4114,152,5.64203295882528e-13,3.89105721298295e-12,TRUE
15836,"chr1",160195009,160195585,577,"*","chr1:160195009-160195585",4114,436,0.0135249137055743,0.0232307002843941,TRUE
130658,"chr17",84182776,84184078,1303,"*","chr17:84182776-84184078",4113,4304,0.0321979176335588,0.0510915862163739,FALSE
6843,"chr1",74505647,74506926,1280,"*","chr1:74505647-74506926",4112,187,1.81071068954206e-09,8.43760805937585e-09,TRUE
237165,"chr6",90463117,90464221,1105,"*","chr6:90463117-90464221",4112,7807,0.0403406156695747,0.0626601672407187,FALSE
6705,"chr1",74013062,74014052,991,"*","chr1:74013062-74014052",4111,169,0.363356258276602,0.442362135715367,FALSE
86791,"chr14",31829848,31831730,1883,"*","chr14:31829848-31831730",4110,2847,3.97373823035564e-11,2.25268607163018e-10,TRUE
90562,"chr14",64949542,64950578,1037,"*","chr14:64949542-64950578",4110,2975,1.32202115020816e-43,1.27117418289246e-41,TRUE
3623,"chr1",44118514,44120485,1972,"*","chr1:44118514-44120485",4109,88,7.44454557457554e-17,7.67478925213973e-16,TRUE
30964,"chr10",82763433,82764574,1142,"*","chr10:82763433-82764574",4105,939,0.0197188445782713,0.0326683295575212,TRUE
25829,"chr10",41809682,41810907,1226,"*","chr10:41809682-41810907",4104,692,1,1,FALSE
246388,"chr7",19628421,19629792,1372,"*","chr7:19628421-19629792",4102,8110,9.59842634665783e-11,5.21087206658949e-10,TRUE
59449,"chr12",36156497,36158337,1841,"*","chr12:36156497-36158337",4101,2085,5.41689473517781e-16,5.08151476095479e-15,TRUE
153348,"chr2",23155478,23156823,1346,"*","chr2:23155478-23156823",4101,5041,0.338840707282068,0.416573281635195,FALSE
207154,"chr4",142193155,142194344,1190,"*","chr4:142193155-142194344",4101,6768,0.00322251324249712,0.00633289280940155,TRUE
148693,"chr19",46327984,46329357,1374,"*","chr19:46327984-46329357",4100,4921,0.401907148584526,0.481441241716011,FALSE
223757,"chr5",125140632,125141997,1366,"*","chr5:125140632-125141997",4099,7344,0.651538834555702,0.724576106045042,FALSE
130883,"chr17",85089968,85091195,1228,"*","chr17:85089968-85091195",4098,4314,0.00037970823221233,0.000875307128198087,TRUE
39480,"chr11",22858433,22860472,2040,"*","chr11:22858433-22860472",4097,1228,0.0210585857602611,0.0347157694696029,TRUE
30557,"chr10",80151836,80153557,1722,"*","chr10:80151836-80153557",4096,870,0.141114842600418,0.192202182784552,FALSE
104173,"chr15",79546002,79547338,1337,"*","chr15:79546002-79547338",4096,3331,1.66748941909359e-07,6.18504977408601e-07,TRUE
294218,"chr9",121857175,121858368,1194,"*","chr9:121857175-121858368",4096,9844,0.050520700131302,0.0770367492090606,FALSE
193626,"chr4",43045520,43046572,1053,"*","chr4:43045520-43046572",4095,6287,0.496440977955753,0.577256951111341,FALSE
250241,"chr7",64392135,64393108,974,"*","chr7:64392135-64393108",4094,8354,0.000310873541177892,0.00072906552809074,TRUE
22366,"chr10",11149243,11150003,761,"*","chr10:11149243-11150003",4093,610,0.0147237090234651,0.0250788181758263,TRUE
248782,"chr7",44748242,44749192,951,"*","chr7:44748242-44749192",4093,8276,0.000426936758379926,0.000975632446023596,TRUE
223601,"chr5",124439606,124440550,945,"*","chr5:124439606-124440550",4091,7333,0.662128865100818,0.733904749612966,FALSE
279888,"chr9",25251714,25253285,1572,"*","chr9:25251714-25253285",4091,9364,0.387931499579086,0.467612704410663,FALSE
164945,"chr2",119547052,119548077,1026,"*","chr2:119547052-119548077",4090,5407,0.0618656024634441,0.0924471046973164,FALSE
269404,"chr8",72239599,72240860,1262,"*","chr8:72239599-72240860",4090,8985,0.000340133154821765,0.000791007336794802,TRUE
219084,"chr5",100038510,100040383,1874,"*","chr5:100038510-100040383",4088,7159,0.00245093695765228,0.00492353748021752,TRUE
297149,"chrX",73966209,73968150,1942,"*","chrX:73966209-73968150",4088,9926,6.88064614903962e-07,2.35800073647691e-06,TRUE
204622,"chr4",132509569,132510910,1342,"*","chr4:132509569-132510910",4086,6637,1,1,FALSE
61363,"chr12",64965229,64966555,1327,"*","chr12:64965229-64966555",4085,2123,0.101239520406055,0.143074505944114,FALSE
101500,"chr15",59647618,59649023,1406,"*","chr15:59647618-59649023",4085,3226,0.000255275349968975,0.00060664294194148,TRUE
290693,"chr9",101073471,101075195,1725,"*","chr9:101073471-101075195",4085,9691,2.16972178495139e-23,3.97384942298789e-22,TRUE
127185,"chr17",56672874,56673710,837,"*","chr17:56672874-56673710",4084,4219,4.49982943638092e-33,1.7577458735863e-31,TRUE
127173,"chr17",56584208,56585305,1098,"*","chr17:56584208-56585305",4083,4216,5.00335322267776e-29,1.48028201854371e-27,TRUE
220644,"chr5",110839527,110840518,992,"*","chr5:110839527-110840518",4083,7218,1.01847410211593e-06,3.41999362698431e-06,TRUE
88679,"chr14",52257502,52258411,910,"*","chr14:52257502-52258411",4082,2900,0.0519305720656951,0.0788738943889658,FALSE
8281,"chr1",86487254,86488090,837,"*","chr1:86487254-86488090",4081,232,4.14877572394373e-26,9.97301856717244e-25,TRUE
6706,"chr1",74014659,74016288,1630,"*","chr1:74014659-74016288",4078,170,0.0446637286642688,0.0687134287142597,FALSE
42908,"chr11",53299574,53301113,1540,"*","chr11:53299574-53301113",4076,1331,0.439734748024784,0.521012734626521,FALSE
26873,"chr10",53596393,53598016,1624,"*","chr10:53596393-53598016",4075,720,0.186124198648419,0.246391578830313,FALSE
258996,"chr7",127768906,127770188,1283,"*","chr7:127768906-127770188",4075,8648,0.0402711252933367,0.0625716676403615,FALSE
260089,"chr7",133636945,133638854,1910,"*","chr7:133636945-133638854",4072,8682,1,1,FALSE
74542,"chr13",48260664,48262295,1632,"*","chr13:48260664-48262295",4070,2478,3.18017268878219e-11,1.82140474729793e-10,TRUE
223525,"chr5",124095301,124096429,1129,"*","chr5:124095301-124096429",4070,7328,1.99417905690654e-48,2.3740226867935e-46,TRUE
258903,"chr7",127260495,127261279,785,"*","chr7:127260495-127261279",4070,8634,0.253647502784911,0.322871057516435,FALSE
155210,"chr2",32423542,32424558,1017,"*","chr2:32423542-32424558",4067,5157,0.394749026915142,0.474572044860715,FALSE
17860,"chr1",172632470,172633512,1043,"*","chr1:172632470-172633512",4066,508,0.210949122188957,0.274387515854522,FALSE
237111,"chr6",89643927,89645135,1209,"*","chr6:89643927-89645135",4065,7803,0.374184250691562,0.453446741022252,FALSE
240073,"chr6",113377464,113378488,1025,"*","chr6:113377464-113378488",4065,7871,0.0998635705230576,0.141289714944903,FALSE
67451,"chr12",108835545,108836631,1087,"*","chr12:108835545-108836631",4064,2294,0.613036376408342,0.688495481141444,FALSE
76541,"chr13",59769486,59770705,1220,"*","chr13:59769486-59770705",4063,2547,7.18340251589421e-06,2.13919074326808e-05,TRUE
80111,"chr13",98016093,98016854,762,"*","chr13:98016093-98016854",4063,2648,0.000244465731416317,0.000583172069218314,TRUE
55963,"chr12",3426235,3427234,1000,"*","chr12:3426235-3427234",4061,2005,0.400660661284328,0.480178165489367,FALSE
50590,"chr11",96928830,96930248,1419,"*","chr11:96928830-96930248",4060,1711,0.000317805320231658,0.000742882936492889,TRUE
179302,"chr3",58525414,58526325,912,"*","chr3:58525414-58526325",4060,5842,0.0257988535244173,0.0417592319916111,TRUE
161522,"chr2",85047713,85048901,1189,"*","chr2:85047713-85048901",4059,5307,0.128805357097264,0.177076377642651,FALSE
291250,"chr9",104262395,104263560,1166,"*","chr9:104262395-104263560",4058,9705,2.35590615049751e-08,9.64744533373264e-08,TRUE
246680,"chr7",25281856,25282848,993,"*","chr7:25281856-25282848",4056,8137,2.68928239511589e-43,2.49007629177397e-41,TRUE
67441,"chr12",108792315,108793567,1253,"*","chr12:108792315-108793567",4055,2293,1.18137077582607e-42,1.03629015423339e-40,TRUE
202417,"chr4",118543287,118544683,1397,"*","chr4:118543287-118544683",4055,6539,0.504496077185829,0.585533980020693,FALSE
236214,"chr6",85374119,85375386,1268,"*","chr6:85374119-85375386",4055,7763,0.00114848446432546,0.00244046847497973,TRUE
44090,"chr11",60416831,60417876,1046,"*","chr11:60416831-60417876",4053,1387,1.22481930550481e-08,5.22088365517822e-08,TRUE
62464,"chr12",73907426,73908862,1437,"*","chr12:73907426-73908862",4053,2149,8.74931249730941e-08,3.34966022102198e-07,TRUE
25662,"chr10",40629852,40631505,1654,"*","chr10:40629852-40631505",4051,685,4.43843948956166e-14,3.47295734707485e-13,TRUE
159778,"chr2",71872874,71873968,1095,"*","chr2:71872874-71873968",4050,5277,0.103011865289725,0.145209846757437,FALSE
201233,"chr4",109000199,109001262,1064,"*","chr4:109000199-109001262",4047,6477,1,1,FALSE
143183,"chr19",6950746,6953170,2425,"*","chr19:6950746-6953170",4046,4707,6.66735216568924e-06,1.99501860134328e-05,TRUE
186391,"chr3",122983979,122985050,1072,"*","chr3:122983979-122985050",4046,6122,2.39345821589628e-10,1.24789270901787e-09,TRUE
54310,"chr11",115765289,115767510,2222,"*","chr11:115765289-115767510",4045,1899,0.544539555016526,0.623185574521087,FALSE
122286,"chr17",24413986,24415212,1227,"*","chr17:24413986-24415212",4045,3954,0.83648529026422,0.892727097400448,FALSE
277334,"chr8",125909823,125911625,1803,"*","chr8:125909823-125911625",4043,9274,0.0898373517916164,0.128854491955847,FALSE
122622,"chr17",25985362,25986409,1048,"*","chr17:25985362-25986409",4042,3981,0.0064374274852454,0.0118552992361794,TRUE
223527,"chr5",124111694,124112884,1191,"*","chr5:124111694-124112884",4042,7329,1,1,FALSE
67793,"chr12",110978556,110979635,1080,"*","chr12:110978556-110979635",4040,2305,0.410753055106852,0.490509977438323,FALSE
129976,"chr17",80206501,80207833,1333,"*","chr17:80206501-80207833",4040,4291,0.57496290245859,0.651465284104188,FALSE
193691,"chr4",43442134,43443501,1368,"*","chr4:43442134-43443501",4040,6291,0.0048609411607976,0.00921680159423133,TRUE
252560,"chr7",80114064,80115776,1713,"*","chr7:80114064-80115776",4036,8401,0.468811855456891,0.549378776669507,FALSE
63716,"chr12",80945229,80946567,1339,"*","chr12:80945229-80946567",4034,2185,0.236354123675719,0.304188061358712,FALSE
172221,"chr2",167348974,167349962,989,"*","chr2:167348974-167349962",4034,5666,5.89897113875478e-45,6.27550121144125e-43,TRUE
270811,"chr8",84270191,84270897,707,"*","chr8:84270191-84270897",4034,9035,0.343883332095037,0.421942738766917,FALSE
121917,"chr17",15704388,15706489,2102,"*","chr17:15704388-15706489",4033,3919,0.395380480209097,0.475013806467819,FALSE
30898,"chr10",81496135,81497101,967,"*","chr10:81496135-81497101",4032,929,2.67715877360419e-23,4.88532622920472e-22,TRUE
282338,"chr9",44396848,44397596,749,"*","chr9:44396848-44397596",4032,9424,0.0175307852888703,0.0293647994788447,TRUE
27327,"chr10",59322829,59324076,1248,"*","chr10:59322829-59324076",4031,732,1.79261339814526e-12,1.17164274388579e-11,TRUE
182283,"chr3",89411527,89412366,840,"*","chr3:89411527-89412366",4031,5924,0.152981329008817,0.206619839287975,FALSE
6821,"chr1",74386760,74387482,723,"*","chr1:74386760-74387482",4028,184,0.015712011979221,0.0265315973982117,TRUE
257542,"chr7",118129074,118130142,1069,"*","chr7:118129074-118130142",4028,8568,0.0136787323856972,0.0234787716884608,TRUE
276485,"chr8",122443125,122444064,940,"*","chr8:122443125-122444064",4028,9239,0.00153532335258348,0.00319859031788225,TRUE
37481,"chr11",5098876,5100424,1549,"*","chr11:5098876-5100424",4027,1164,2.22410666089362e-06,7.19775618412174e-06,TRUE
171167,"chr2",163419115,163420092,978,"*","chr2:163419115-163420092",4027,5622,6.57341207131651e-14,5.03324048339702e-13,TRUE
174142,"chr2",180273078,180274039,962,"*","chr2:180273078-180274039",4027,5722,0.00304500145123386,0.00602016894273203,TRUE
182004,"chr3",88141713,88142710,998,"*","chr3:88141713-88142710",4026,5896,2.11614604049735e-12,1.37233854766365e-11,TRUE
244808,"chr6",145746074,145747469,1396,"*","chr6:145746074-145747469",4026,8006,0.086599179422811,0.124674891193221,FALSE
269255,"chr8",71381450,71383166,1717,"*","chr8:71381450-71383166",4026,8970,2.84009464825104e-22,4.73349108041839e-21,TRUE
