"peak_index","seqnames","start","end","width","strand","name"
1444,"chr1",23755115,23755569,455,"*","chr1:23755115-23755569"
1445,"chr1",23761243,23763341,2099,"*","chr1:23761243-23763341"
1446,"chr1",23763953,23764214,262,"*","chr1:23763953-23764214"
1447,"chr1",23770181,23770525,345,"*","chr1:23770181-23770525"
1448,"chr1",23772725,23773004,280,"*","chr1:23772725-23773004"
1449,"chr1",23776010,23777122,1113,"*","chr1:23776010-23777122"
1450,"chr1",23789169,23789514,346,"*","chr1:23789169-23789514"
1451,"chr1",23792967,23793285,319,"*","chr1:23792967-23793285"
1452,"chr1",23798354,23798873,520,"*","chr1:23798354-23798873"
1453,"chr1",23806217,23806742,526,"*","chr1:23806217-23806742"
1454,"chr1",23827110,23827630,521,"*","chr1:23827110-23827630"
1455,"chr1",23828398,23828608,211,"*","chr1:23828398-23828608"
1456,"chr1",23843715,23844394,680,"*","chr1:23843715-23844394"
1457,"chr1",23846464,23846768,305,"*","chr1:23846464-23846768"
1458,"chr1",23852248,23852516,269,"*","chr1:23852248-23852516"
1459,"chr1",23855894,23856125,232,"*","chr1:23855894-23856125"
1460,"chr1",23867412,23867808,397,"*","chr1:23867412-23867808"
1461,"chr1",23869977,23870325,349,"*","chr1:23869977-23870325"
1462,"chr1",23884402,23884626,225,"*","chr1:23884402-23884626"
1463,"chr1",23892347,23892555,209,"*","chr1:23892347-23892555"
1464,"chr1",23912317,23912559,243,"*","chr1:23912317-23912559"
1465,"chr1",23913336,23913585,250,"*","chr1:23913336-23913585"
1466,"chr1",23915676,23915978,303,"*","chr1:23915676-23915978"
1467,"chr1",23921773,23922730,958,"*","chr1:23921773-23922730"
1468,"chr1",23931495,23931758,264,"*","chr1:23931495-23931758"
1469,"chr1",23934973,23935173,201,"*","chr1:23934973-23935173"
1470,"chr1",23935302,23935558,257,"*","chr1:23935302-23935558"
1471,"chr1",23943263,23943575,313,"*","chr1:23943263-23943575"
1472,"chr1",23943957,23944668,712,"*","chr1:23943957-23944668"
1473,"chr1",23954058,23954658,601,"*","chr1:23954058-23954658"
1474,"chr1",23958312,23958833,522,"*","chr1:23958312-23958833"
1475,"chr1",23959060,23959479,420,"*","chr1:23959060-23959479"
1476,"chr1",23959593,23959822,230,"*","chr1:23959593-23959822"
1477,"chr1",23966495,23966695,201,"*","chr1:23966495-23966695"
1478,"chr1",23974113,23974365,253,"*","chr1:23974113-23974365"
1479,"chr1",23983376,23983583,208,"*","chr1:23983376-23983583"
1480,"chr1",23988987,23989419,433,"*","chr1:23988987-23989419"
1481,"chr1",24005303,24006039,737,"*","chr1:24005303-24006039"
1482,"chr1",24011049,24011384,336,"*","chr1:24011049-24011384"
1483,"chr1",24034288,24034512,225,"*","chr1:24034288-24034512"
1484,"chr1",24066946,24067243,298,"*","chr1:24066946-24067243"
1485,"chr1",24073642,24073842,201,"*","chr1:24073642-24073842"
1486,"chr1",24074583,24074873,291,"*","chr1:24074583-24074873"
1487,"chr1",24082505,24082863,359,"*","chr1:24082505-24082863"
1488,"chr1",24090026,24090253,228,"*","chr1:24090026-24090253"
1489,"chr1",24090529,24091041,513,"*","chr1:24090529-24091041"
1490,"chr1",24099775,24101024,1250,"*","chr1:24099775-24101024"
1491,"chr1",24107548,24108834,1287,"*","chr1:24107548-24108834"
1492,"chr1",24110033,24110255,223,"*","chr1:24110033-24110255"
1493,"chr1",24111648,24112136,489,"*","chr1:24111648-24112136"
1494,"chr1",24121977,24122287,311,"*","chr1:24121977-24122287"
1495,"chr1",24130078,24130443,366,"*","chr1:24130078-24130443"
1496,"chr1",24134959,24135334,376,"*","chr1:24134959-24135334"
1497,"chr1",24137358,24137687,330,"*","chr1:24137358-24137687"
1498,"chr1",24138478,24138749,272,"*","chr1:24138478-24138749"
1499,"chr1",24140063,24140268,206,"*","chr1:24140063-24140268"
1500,"chr1",24171483,24171971,489,"*","chr1:24171483-24171971"
1501,"chr1",24172737,24173225,489,"*","chr1:24172737-24173225"
1502,"chr1",24176002,24176369,368,"*","chr1:24176002-24176369"
1503,"chr1",24180084,24180284,201,"*","chr1:24180084-24180284"
1504,"chr1",24194420,24194656,237,"*","chr1:24194420-24194656"
1505,"chr1",24195154,24195858,705,"*","chr1:24195154-24195858"
1506,"chr1",24196037,24196782,746,"*","chr1:24196037-24196782"
1507,"chr1",24211288,24212007,720,"*","chr1:24211288-24212007"
1508,"chr1",24219254,24219464,211,"*","chr1:24219254-24219464"
1509,"chr1",24226286,24226486,201,"*","chr1:24226286-24226486"
1510,"chr1",24230559,24231110,552,"*","chr1:24230559-24231110"
1511,"chr1",24245995,24246195,201,"*","chr1:24245995-24246195"
1512,"chr1",24248518,24248718,201,"*","chr1:24248518-24248718"
1513,"chr1",24249182,24249605,424,"*","chr1:24249182-24249605"
1514,"chr1",24286485,24287194,710,"*","chr1:24286485-24287194"
1515,"chr1",24290344,24290630,287,"*","chr1:24290344-24290630"
1516,"chr1",24295921,24296305,385,"*","chr1:24295921-24296305"
1517,"chr1",24302736,24303201,466,"*","chr1:24302736-24303201"
1518,"chr1",24303856,24304092,237,"*","chr1:24303856-24304092"
1519,"chr1",24305096,24305334,239,"*","chr1:24305096-24305334"
1520,"chr1",24311124,24311324,201,"*","chr1:24311124-24311324"
1521,"chr1",24328420,24328657,238,"*","chr1:24328420-24328657"
1522,"chr1",24347938,24348281,344,"*","chr1:24347938-24348281"
1523,"chr1",24350005,24350274,270,"*","chr1:24350005-24350274"
1524,"chr1",24362316,24362776,461,"*","chr1:24362316-24362776"
1525,"chr1",24367581,24368625,1045,"*","chr1:24367581-24368625"
1526,"chr1",24374992,24375377,386,"*","chr1:24374992-24375377"
1527,"chr1",24378478,24378915,438,"*","chr1:24378478-24378915"
1528,"chr1",24387525,24387838,314,"*","chr1:24387525-24387838"
1529,"chr1",24452388,24452685,298,"*","chr1:24452388-24452685"
1530,"chr1",24457100,24457348,249,"*","chr1:24457100-24457348"
1531,"chr1",24467202,24467602,401,"*","chr1:24467202-24467602"
1532,"chr1",24470483,24471374,892,"*","chr1:24470483-24471374"
1533,"chr1",24471438,24471668,231,"*","chr1:24471438-24471668"
1534,"chr1",24481841,24482041,201,"*","chr1:24481841-24482041"
1535,"chr1",24493230,24493430,201,"*","chr1:24493230-24493430"
1536,"chr1",24510355,24510573,219,"*","chr1:24510355-24510573"
1537,"chr1",24511756,24512032,277,"*","chr1:24511756-24512032"
1538,"chr1",24517979,24518221,243,"*","chr1:24517979-24518221"
1539,"chr1",24532481,24532756,276,"*","chr1:24532481-24532756"
1540,"chr1",24549284,24549554,271,"*","chr1:24549284-24549554"
1541,"chr1",24550001,24550651,651,"*","chr1:24550001-24550651"
1542,"chr1",24551057,24551258,202,"*","chr1:24551057-24551258"
1543,"chr1",24553612,24554072,461,"*","chr1:24553612-24554072"
1544,"chr1",24558298,24558515,218,"*","chr1:24558298-24558515"
1545,"chr1",24563234,24563678,445,"*","chr1:24563234-24563678"
1546,"chr1",24564368,24564654,287,"*","chr1:24564368-24564654"
1547,"chr1",24565115,24565371,257,"*","chr1:24565115-24565371"
1548,"chr1",24586492,24587686,1195,"*","chr1:24586492-24587686"
1549,"chr1",24612615,24613400,786,"*","chr1:24612615-24613400"
1550,"chr1",24633773,24634297,525,"*","chr1:24633773-24634297"
1551,"chr1",24677925,24679539,1615,"*","chr1:24677925-24679539"
1552,"chr1",24685811,24686011,201,"*","chr1:24685811-24686011"
1553,"chr1",24697905,24698930,1026,"*","chr1:24697905-24698930"
1554,"chr1",24699353,24699860,508,"*","chr1:24699353-24699860"
1555,"chr1",24700044,24700836,793,"*","chr1:24700044-24700836"
1556,"chr1",24702837,24703282,446,"*","chr1:24702837-24703282"
1557,"chr1",24704671,24704947,277,"*","chr1:24704671-24704947"
1558,"chr1",24778174,24778561,388,"*","chr1:24778174-24778561"
1559,"chr1",24848248,24848504,257,"*","chr1:24848248-24848504"
1560,"chr1",24851310,24851796,487,"*","chr1:24851310-24851796"
1561,"chr1",24901337,24901794,458,"*","chr1:24901337-24901794"
1562,"chr1",24954724,24955008,285,"*","chr1:24954724-24955008"
1563,"chr1",24995261,24995631,371,"*","chr1:24995261-24995631"
1564,"chr1",24996104,24996305,202,"*","chr1:24996104-24996305"
1565,"chr1",25008746,25008958,213,"*","chr1:25008746-25008958"
1566,"chr1",25016508,25016758,251,"*","chr1:25016508-25016758"
1567,"chr1",25022999,25023724,726,"*","chr1:25022999-25023724"
1568,"chr1",25030513,25031054,542,"*","chr1:25030513-25031054"
1569,"chr1",25033864,25034167,304,"*","chr1:25033864-25034167"
1570,"chr1",25064183,25064543,361,"*","chr1:25064183-25064543"
1571,"chr1",25075773,25076597,825,"*","chr1:25075773-25076597"
1572,"chr1",25081512,25081773,262,"*","chr1:25081512-25081773"
1573,"chr1",25086827,25087048,222,"*","chr1:25086827-25087048"
1574,"chr1",25096569,25096899,331,"*","chr1:25096569-25096899"
1575,"chr1",25105503,25105905,403,"*","chr1:25105503-25105905"
1576,"chr1",25106472,25107220,749,"*","chr1:25106472-25107220"
1577,"chr1",25158165,25158532,368,"*","chr1:25158165-25158532"
1578,"chr1",25228569,25229113,545,"*","chr1:25228569-25229113"
1579,"chr1",25370834,25371090,257,"*","chr1:25370834-25371090"
1580,"chr1",25420932,25421170,239,"*","chr1:25420932-25421170"
1581,"chr1",25430611,25430948,338,"*","chr1:25430611-25430948"
1582,"chr1",25435678,25435893,216,"*","chr1:25435678-25435893"
1583,"chr1",25510554,25510778,225,"*","chr1:25510554-25510778"
1584,"chr1",25527207,25527407,201,"*","chr1:25527207-25527407"
1585,"chr1",25577976,25578376,401,"*","chr1:25577976-25578376"
1586,"chr1",25585962,25586284,323,"*","chr1:25585962-25586284"
1587,"chr1",25608953,25609153,201,"*","chr1:25608953-25609153"
1588,"chr1",25760000,25760348,349,"*","chr1:25760000-25760348"
1589,"chr1",25817513,25817779,267,"*","chr1:25817513-25817779"
1590,"chr1",25829853,25831644,1792,"*","chr1:25829853-25831644"
1591,"chr1",25892530,25892811,282,"*","chr1:25892530-25892811"
1592,"chr1",26063478,26063742,265,"*","chr1:26063478-26063742"
1593,"chr1",26635992,26636522,531,"*","chr1:26635992-26636522"
1594,"chr1",26682951,26683470,520,"*","chr1:26682951-26683470"
1595,"chr1",26685442,26685976,535,"*","chr1:26685442-26685976"
1596,"chr1",26687448,26687873,426,"*","chr1:26687448-26687873"
1597,"chr1",26809248,26809922,675,"*","chr1:26809248-26809922"
1598,"chr1",26849709,26850030,322,"*","chr1:26849709-26850030"
1599,"chr1",26936857,26937114,258,"*","chr1:26936857-26937114"
1600,"chr1",27062447,27062797,351,"*","chr1:27062447-27062797"
1601,"chr1",27105087,27105528,442,"*","chr1:27105087-27105528"
1602,"chr1",27261168,27261474,307,"*","chr1:27261168-27261474"
1603,"chr1",27281618,27281927,310,"*","chr1:27281618-27281927"
1604,"chr1",27306984,27307273,290,"*","chr1:27306984-27307273"
1605,"chr1",27456915,27457394,480,"*","chr1:27456915-27457394"
1606,"chr1",27506222,27506422,201,"*","chr1:27506222-27506422"
1607,"chr1",27638915,27639227,313,"*","chr1:27638915-27639227"
1608,"chr1",27692472,27692769,298,"*","chr1:27692472-27692769"
1609,"chr1",27722219,27722647,429,"*","chr1:27722219-27722647"
1610,"chr1",27883723,27884327,605,"*","chr1:27883723-27884327"
1611,"chr1",27884958,27885171,214,"*","chr1:27884958-27885171"
1612,"chr1",28025623,28026489,867,"*","chr1:28025623-28026489"
1613,"chr1",28047866,28048184,319,"*","chr1:28047866-28048184"
1614,"chr1",28144978,28145279,302,"*","chr1:28144978-28145279"
1615,"chr1",28214349,28215321,973,"*","chr1:28214349-28215321"
1616,"chr1",28328738,28329047,310,"*","chr1:28328738-28329047"
1617,"chr1",28348606,28349077,472,"*","chr1:28348606-28349077"
1618,"chr1",28573093,28573298,206,"*","chr1:28573093-28573298"
1619,"chr1",28631134,28631419,286,"*","chr1:28631134-28631419"
1620,"chr1",28752763,28752964,202,"*","chr1:28752763-28752964"
1621,"chr1",28894092,28894418,327,"*","chr1:28894092-28894418"
1622,"chr1",28904954,28905749,796,"*","chr1:28904954-28905749"
1623,"chr1",29059539,29059785,247,"*","chr1:29059539-29059785"
1624,"chr1",29157813,29158027,215,"*","chr1:29157813-29158027"
1625,"chr1",29182845,29183238,394,"*","chr1:29182845-29183238"
1626,"chr1",29445486,29445753,268,"*","chr1:29445486-29445753"
1627,"chr1",29492802,29493128,327,"*","chr1:29492802-29493128"
1628,"chr1",29552612,29552906,295,"*","chr1:29552612-29552906"
1629,"chr1",29732140,29732505,366,"*","chr1:29732140-29732505"
1630,"chr1",29733869,29734292,424,"*","chr1:29733869-29734292"
1631,"chr1",29794492,29794692,201,"*","chr1:29794492-29794692"
1632,"chr1",29886483,29886778,296,"*","chr1:29886483-29886778"
1633,"chr1",29939529,29939812,284,"*","chr1:29939529-29939812"
1634,"chr1",29954633,29954998,366,"*","chr1:29954633-29954998"
1635,"chr1",30017514,30018093,580,"*","chr1:30017514-30018093"
1636,"chr1",30018761,30019099,339,"*","chr1:30018761-30019099"
1637,"chr1",30020572,30020908,337,"*","chr1:30020572-30020908"
1638,"chr1",30113103,30113615,513,"*","chr1:30113103-30113615"
1639,"chr1",30114326,30114686,361,"*","chr1:30114326-30114686"
1640,"chr1",30144905,30145502,598,"*","chr1:30144905-30145502"
1641,"chr1",30145805,30146425,621,"*","chr1:30145805-30146425"
1642,"chr1",30155611,30155859,249,"*","chr1:30155611-30155859"
1643,"chr1",30169460,30169879,420,"*","chr1:30169460-30169879"
1644,"chr1",30204828,30205859,1032,"*","chr1:30204828-30205859"
1645,"chr1",30216728,30217432,705,"*","chr1:30216728-30217432"
1646,"chr1",30362484,30362881,398,"*","chr1:30362484-30362881"
1647,"chr1",30389438,30389805,368,"*","chr1:30389438-30389805"
1648,"chr1",30415028,30415589,562,"*","chr1:30415028-30415589"
1649,"chr1",30446336,30446763,428,"*","chr1:30446336-30446763"
1650,"chr1",30460348,30461079,732,"*","chr1:30460348-30461079"
1651,"chr1",30478832,30479098,267,"*","chr1:30478832-30479098"
1652,"chr1",30503274,30503702,429,"*","chr1:30503274-30503702"
1653,"chr1",30532909,30533801,893,"*","chr1:30532909-30533801"
1654,"chr1",30540026,30540788,763,"*","chr1:30540026-30540788"
1655,"chr1",30548726,30549245,520,"*","chr1:30548726-30549245"
1656,"chr1",30550141,30550944,804,"*","chr1:30550141-30550944"
1657,"chr1",30554776,30555143,368,"*","chr1:30554776-30555143"
1658,"chr1",30555383,30556021,639,"*","chr1:30555383-30556021"
1659,"chr1",30570574,30570941,368,"*","chr1:30570574-30570941"
1660,"chr1",30585091,30585291,201,"*","chr1:30585091-30585291"
1661,"chr1",30589098,30589402,305,"*","chr1:30589098-30589402"
1662,"chr1",30594758,30595831,1074,"*","chr1:30594758-30595831"
1663,"chr1",30696682,30697267,586,"*","chr1:30696682-30697267"
1664,"chr1",30700589,30700880,292,"*","chr1:30700589-30700880"
1665,"chr1",30715216,30715477,262,"*","chr1:30715216-30715477"
1666,"chr1",30741045,30741326,282,"*","chr1:30741045-30741326"
1667,"chr1",30751871,30752217,347,"*","chr1:30751871-30752217"
1668,"chr1",30755671,30755930,260,"*","chr1:30755671-30755930"
1669,"chr1",30756829,30757309,481,"*","chr1:30756829-30757309"
1670,"chr1",30758822,30759252,431,"*","chr1:30758822-30759252"
1671,"chr1",30769027,30769622,596,"*","chr1:30769027-30769622"
1672,"chr1",30772023,30772329,307,"*","chr1:30772023-30772329"
1673,"chr1",30776218,30776734,517,"*","chr1:30776218-30776734"
1674,"chr1",30777326,30777560,235,"*","chr1:30777326-30777560"
1675,"chr1",30778670,30778935,266,"*","chr1:30778670-30778935"
1676,"chr1",30780502,30780794,293,"*","chr1:30780502-30780794"
1677,"chr1",30783945,30784649,705,"*","chr1:30783945-30784649"
1678,"chr1",30789249,30789512,264,"*","chr1:30789249-30789512"
1679,"chr1",30793098,30793956,859,"*","chr1:30793098-30793956"
1680,"chr1",30798951,30799267,317,"*","chr1:30798951-30799267"
1681,"chr1",30800620,30801086,467,"*","chr1:30800620-30801086"
1682,"chr1",30801755,30802458,704,"*","chr1:30801755-30802458"
1683,"chr1",30805742,30806384,643,"*","chr1:30805742-30806384"
1684,"chr1",30808336,30808674,339,"*","chr1:30808336-30808674"
1685,"chr1",30815078,30815522,445,"*","chr1:30815078-30815522"
1686,"chr1",30815788,30816184,397,"*","chr1:30815788-30816184"
1687,"chr1",30816422,30816682,261,"*","chr1:30816422-30816682"
1688,"chr1",30825999,30826578,580,"*","chr1:30825999-30826578"
1689,"chr1",30828975,30829315,341,"*","chr1:30828975-30829315"
1690,"chr1",30837130,30837343,214,"*","chr1:30837130-30837343"
1691,"chr1",30840029,30840409,381,"*","chr1:30840029-30840409"
1692,"chr1",30844664,30844974,311,"*","chr1:30844664-30844974"
1693,"chr1",30846451,30846704,254,"*","chr1:30846451-30846704"
1694,"chr1",30847281,30848537,1257,"*","chr1:30847281-30848537"
1695,"chr1",30851155,30851422,268,"*","chr1:30851155-30851422"
1696,"chr1",30872996,30874355,1360,"*","chr1:30872996-30874355"
1697,"chr1",30877844,30878276,433,"*","chr1:30877844-30878276"
1698,"chr1",30908971,30909271,301,"*","chr1:30908971-30909271"
1699,"chr1",30921081,30921315,235,"*","chr1:30921081-30921315"
1700,"chr1",30930900,30931336,437,"*","chr1:30930900-30931336"
1701,"chr1",30937536,30937940,405,"*","chr1:30937536-30937940"
1702,"chr1",30938723,30939488,766,"*","chr1:30938723-30939488"
1703,"chr1",30949117,30950573,1457,"*","chr1:30949117-30950573"
1704,"chr1",31017424,31017895,472,"*","chr1:31017424-31017895"
1705,"chr1",31019385,31019868,484,"*","chr1:31019385-31019868"
1706,"chr1",31027329,31027858,530,"*","chr1:31027329-31027858"
1707,"chr1",31031236,31031547,312,"*","chr1:31031236-31031547"
1708,"chr1",31033770,31034393,624,"*","chr1:31033770-31034393"
1709,"chr1",31034821,31035062,242,"*","chr1:31034821-31035062"
1710,"chr1",31050096,31050807,712,"*","chr1:31050096-31050807"
1711,"chr1",31051020,31052196,1177,"*","chr1:31051020-31052196"
1712,"chr1",31055931,31056166,236,"*","chr1:31055931-31056166"
1713,"chr1",31058298,31059558,1261,"*","chr1:31058298-31059558"
1714,"chr1",31065112,31065761,650,"*","chr1:31065112-31065761"
1715,"chr1",31066939,31067637,699,"*","chr1:31066939-31067637"
1716,"chr1",31073040,31073539,500,"*","chr1:31073040-31073539"
1717,"chr1",31073927,31074262,336,"*","chr1:31073927-31074262"
1718,"chr1",31084172,31084372,201,"*","chr1:31084172-31084372"
1719,"chr1",31085047,31085465,419,"*","chr1:31085047-31085465"
1720,"chr1",31088927,31089127,201,"*","chr1:31088927-31089127"
1721,"chr1",31091277,31091548,272,"*","chr1:31091277-31091548"
1722,"chr1",31094965,31095372,408,"*","chr1:31094965-31095372"
1723,"chr1",31095849,31096389,541,"*","chr1:31095849-31096389"
1724,"chr1",31102937,31103390,454,"*","chr1:31102937-31103390"
1725,"chr1",31109667,31109932,266,"*","chr1:31109667-31109932"
1726,"chr1",31113512,31113985,474,"*","chr1:31113512-31113985"
1727,"chr1",31116237,31116509,273,"*","chr1:31116237-31116509"
1728,"chr1",31142536,31142771,236,"*","chr1:31142536-31142771"
1729,"chr1",31149642,31150338,697,"*","chr1:31149642-31150338"
1730,"chr1",31153248,31153485,238,"*","chr1:31153248-31153485"
1731,"chr1",31153976,31154489,514,"*","chr1:31153976-31154489"
1732,"chr1",31155647,31155865,219,"*","chr1:31155647-31155865"
1733,"chr1",31157054,31157455,402,"*","chr1:31157054-31157455"
1734,"chr1",31164514,31165138,625,"*","chr1:31164514-31165138"
1735,"chr1",31176360,31176770,411,"*","chr1:31176360-31176770"
1736,"chr1",31190551,31191028,478,"*","chr1:31190551-31191028"
1737,"chr1",31210340,31210642,303,"*","chr1:31210340-31210642"
1738,"chr1",31214656,31215382,727,"*","chr1:31214656-31215382"
1739,"chr1",31230817,31231223,407,"*","chr1:31230817-31231223"
1740,"chr1",31232920,31233200,281,"*","chr1:31232920-31233200"
1741,"chr1",31233770,31234244,475,"*","chr1:31233770-31234244"
1742,"chr1",31240178,31240445,268,"*","chr1:31240178-31240445"
1743,"chr1",31260263,31261101,839,"*","chr1:31260263-31261101"
1744,"chr1",31325425,31326207,783,"*","chr1:31325425-31326207"
1745,"chr1",31379272,31379476,205,"*","chr1:31379272-31379476"
1746,"chr1",31404087,31404289,203,"*","chr1:31404087-31404289"
1747,"chr1",31404752,31405069,318,"*","chr1:31404752-31405069"
